FFT Gray Avg,FFT Gray Median,FFT Gray SD,FFT Gray Max,FFT Gray Min,FFT Gray Mode,FFT Gray Midpoint,FFT Gray Var,FFT Red Avg,FFT Red Median,FFT Red SD,FFT Red Max,FFT Red Min,FFT Red Mode,FFT Red Midpoint,FFT Red Var,FFT Green Avg,FFT Green Median,FFT Green SD,FFT Green Max,FFT Green Min,FFT Green Mode,FFT Green Midpoint,FFT Green Var,FFT Blue Avg,FFT Blue Median,FFT Blue SD,FFT Blue Max,FFT Blue Min,DCT Gray,DCT Red,DCT Green,Wavelet Gray Avg,Wavelet Gray Median,Wavelet Gray SD,Wavelet Gray Max,Wavelet Gray Min,Wavelet Gray Mode,Wavelet Gray Midpoint,Wavelet Gray Var,Wavelet Red Avg,Wavelet Red Median,Wavelet Red SD,Wavelet Red Max,Wavelet Red Min,Wavelet Red Mode,Wavelet Red Midpoint,Wavelet Red Var,Wavelet Green Avg,Wavelet Green Median,Wavelet Green SD,Wavelet Green Max,Wavelet Green Min,Wavelet Green Mode,Wavelet Green Midpoint,Wavelet Green Var,Wavelet Blue Avg,Wavelet Blue Median,Wavelet Blue SD,Wavelet Blue Max,Wavelet Blue Min
87.00,1083.16,25962.12,5130770.00,-10.97,-10.97,2565379.51,66400000000000000000.00,115.00,1564.48,24923.24,4981943.00,-0.63,-0.63,2490971.18,58900000000000000000.00,91.00,82.50,25955.75,5140285.00,26.11,26.11,2570155.56,66800000000000000000.00,NaN,NaN,NaN,NaN,NaN,22905.22,22240.82,22947.70,3.21,3.95,0.33,5.60,0.00,0.00,2.80,0.70,3.11,3.78,0.32,5.34,0.00,0.00,2.67,0.57,3.21,3.94,0.33,5.58,0.00,0.00,2.79,0.70,NaN,NaN,NaN,NaN,NaN
208.00,771.47,38583.87,7966815.00,2.76,2.76,3983408.88,376000000000000000000.00,240.00,-393.55,44526.04,9114223.00,4.35,4.35,4557113.68,644000000000000000000.00,213.00,-531.03,39922.79,8237597.00,0.37,0.37,4118798.68,429000000000000000000.00,NaN,NaN,NaN,NaN,NaN,35566.14,40688.50,36774.99,4.98,6.45,1.03,6.80,0.68,6.75,3.74,8.33,5.70,7.58,1.26,7.76,0.68,7.65,4.22,16.41,5.15,6.72,1.08,7.00,0.71,0.71,3.85,9.50,NaN,NaN,NaN,NaN,NaN
176.00,1128.35,27400.23,5503871.00,1.10,1.10,2751936.05,92100000000000000000.00,126.00,1202.13,20337.58,4081617.00,-11.93,-11.93,2040802.54,28500000000000000000.00,181.00,1373.73,28130.69,5637638.00,-4.41,-4.41,2818816.79,102000000000000000000.00,NaN,NaN,NaN,NaN,NaN,24570.85,18221.50,25168.03,3.44,4.45,0.36,7.40,0.06,0.06,3.73,1.13,2.55,2.99,0.20,7.30,0.05,0.05,3.68,0.28,3.52,4.60,0.39,7.38,0.06,0.06,3.72,1.41,NaN,NaN,NaN,NaN,NaN
133.00,928.17,25308.60,5347193.00,14.08,14.08,2673603.54,78300000000000000000.00,99.00,1350.49,23892.81,5154451.00,9.31,9.31,2577230.15,66300000000000000000.00,137.00,-813.87,25589.36,5401691.00,-3.60,-3.60,2700843.70,81800000000000000000.00,NaN,NaN,NaN,NaN,NaN,23871.40,23010.94,24114.69,3.34,3.25,0.26,5.99,0.95,1.13,3.47,0.45,3.22,3.23,0.16,6.26,1.00,1.00,3.63,0.11,3.38,3.17,0.26,5.98,0.96,0.96,3.47,0.45,NaN,NaN,NaN,NaN,NaN
81.00,670.16,32566.07,6470922.00,-3.95,-3.95,3235459.02,163000000000000000000.00,111.00,754.16,37339.03,7432220.00,-0.95,-0.95,3716109.53,283000000000000000000.00,78.00,579.81,33229.11,6587332.00,-1.95,-1.95,3293665.03,175000000000000000000.00,NaN,NaN,NaN,NaN,NaN,28888.04,33179.55,29407.73,4.05,4.33,0.75,6.28,0.23,0.23,3.25,5.20,4.65,5.00,0.86,7.17,0.33,0.40,3.75,8.58,4.12,4.42,0.77,6.43,0.23,0.23,3.33,5.76,NaN,NaN,NaN,NaN,NaN
98.00,-1168.78,25113.67,5083829.00,-4.33,-4.33,2541912.34,71900000000000000000.00,96.00,-1136.93,24704.27,4965026.00,2.89,2.89,2482514.45,65300000000000000000.00,98.00,1475.74,25070.43,5075707.00,16.62,16.62,2537861.81,71100000000000000000.00,NaN,NaN,NaN,NaN,NaN,22695.67,22165.29,22659.41,3.18,3.32,0.33,7.86,0.34,0.34,4.10,1.07,3.10,3.22,0.33,7.86,0.34,0.34,4.10,1.04,3.17,3.33,0.33,7.86,0.38,0.38,4.12,1.06,NaN,NaN,NaN,NaN,NaN
88.00,-891.57,21016.36,4067645.00,-1.05,-1.05,2033821.98,34300000000000000000.00,40.00,-673.57,19328.02,3519736.00,-2.66,-2.66,1759866.67,22000000000000000000.00,100.00,-920.70,21449.85,4209831.00,12.94,12.94,2104921.97,37900000000000000000.00,NaN,NaN,NaN,NaN,NaN,18159.13,15713.11,18793.89,2.54,2.08,0.31,7.04,0.39,0.39,3.71,0.86,2.20,1.58,0.36,7.08,0.34,0.34,3.71,1.09,2.63,2.23,0.29,6.98,0.40,0.40,3.69,0.71,NaN,NaN,NaN,NaN,NaN
220.00,-583.39,40572.92,8561354.00,8.45,8.45,4280681.22,505000000000000000000.00,209.00,-120.48,38353.37,8207508.00,4.76,4.76,4103756.38,422000000000000000000.00,218.00,382.90,40205.43,8463308.00,-5.23,-5.23,4231651.39,483000000000000000000.00,NaN,NaN,NaN,NaN,NaN,38220.33,36640.66,37782.63,5.35,6.65,0.73,7.27,0.75,0.75,4.01,4.02,5.13,6.12,0.62,7.42,0.69,0.69,4.05,2.21,5.29,6.59,0.74,7.24,0.65,0.65,3.95,4.14,NaN,NaN,NaN,NaN,NaN
185.00,-917.33,32636.56,6907464.00,1.34,1.34,3453732.67,207000000000000000000.00,210.00,827.23,36716.58,7705339.00,9.51,9.51,3852674.26,322000000000000000000.00,192.00,461.27,33664.95,7114331.00,2.81,2.81,3557166.91,233000000000000000000.00,NaN,NaN,NaN,NaN,NaN,30836.89,34398.83,31760.41,4.32,5.31,0.64,7.20,0.47,0.47,3.83,1.91,4.82,6.09,0.76,7.00,0.46,0.46,3.73,3.30,4.45,5.48,0.67,7.19,0.51,0.51,3.85,2.19,NaN,NaN,NaN,NaN,NaN
166.00,-1241.67,31082.66,6584208.00,-15.96,-15.96,3292096.02,179000000000000000000.00,150.00,-694.67,28371.12,6017004.00,-2.87,-2.87,3008500.56,125000000000000000000.00,166.00,1275.85,30958.16,6559971.00,-11.83,-11.83,3279979.58,177000000000000000000.00,NaN,NaN,NaN,NaN,NaN,29393.79,26861.63,29285.58,4.12,4.88,0.61,6.08,0.19,0.19,3.13,2.36,3.76,4.40,0.56,5.65,0.12,0.29,2.88,1.65,4.10,4.86,0.61,6.07,0.19,0.19,3.13,2.30,NaN,NaN,NaN,NaN,NaN
156.00,623.72,26302.45,5449843.00,-4.36,-4.36,2724919.32,86200000000000000000.00,122.00,942.12,22250.78,4599343.00,7.10,7.10,2299675.05,42300000000000000000.00,160.00,684.22,26519.22,5483650.00,-19.77,-19.77,2741815.12,88800000000000000000.00,NaN,NaN,NaN,NaN,NaN,24329.66,20532.78,24480.58,3.41,3.72,0.25,7.58,0.35,0.35,3.97,0.57,2.88,2.87,0.32,7.85,0.43,0.43,4.14,0.71,3.43,3.74,0.26,7.55,0.34,0.42,3.95,0.64,NaN,NaN,NaN,NaN,NaN
131.00,-866.77,27322.98,5937566.00,7.40,7.40,2968786.70,114000000000000000000.00,104.00,-389.09,26715.00,5852269.00,-9.03,-9.03,2926129.99,106000000000000000000.00,138.00,1048.95,27904.01,6047514.00,-3.58,-3.58,3023755.21,122000000000000000000.00,NaN,NaN,NaN,NaN,NaN,26506.99,26126.20,26997.83,3.71,4.18,0.36,6.11,0.47,0.47,3.29,0.47,3.66,3.89,0.27,6.04,0.58,0.58,3.31,0.26,3.78,4.34,0.37,6.09,0.46,0.59,3.28,0.56,NaN,NaN,NaN,NaN,NaN
182.00,-42.72,29479.02,5730357.00,-0.87,-0.87,2865178.06,112000000000000000000.00,178.00,89.36,29202.78,5668183.00,-11.57,-11.57,2834085.71,108000000000000000000.00,176.00,545.42,28785.22,5620467.00,-0.18,-0.18,2810233.41,104000000000000000000.00,NaN,NaN,NaN,NaN,NaN,25581.95,25304.39,25091.37,3.58,2.08,0.50,6.59,0.55,0.61,3.57,2.15,3.54,2.16,0.51,6.59,0.46,0.46,3.52,2.14,3.51,2.10,0.50,6.46,0.51,0.51,3.48,1.94,NaN,NaN,NaN,NaN,NaN
220.00,9.09,43611.32,9305007.00,1.88,1.88,4652504.44,710000000000000000000.00,167.00,-435.61,34310.40,7391494.00,-0.86,-0.86,3695746.57,280000000000000000000.00,216.00,-461.45,43293.84,9267246.00,-0.17,-0.17,4633622.91,697000000000000000000.00,NaN,NaN,NaN,NaN,NaN,41540.21,32997.74,41371.63,5.82,6.98,0.87,7.41,0.68,7.25,4.05,6.88,4.62,5.35,0.62,6.01,0.55,5.84,3.28,2.12,5.79,6.88,0.85,7.40,0.74,7.31,4.07,6.22,NaN,NaN,NaN,NaN,NaN
171.00,508.12,29347.95,6000680.00,3.45,3.45,3000341.72,122000000000000000000.00,178.00,228.35,29718.46,5995728.00,-1.49,-1.49,2997863.25,122000000000000000000.00,175.00,-386.49,29977.35,6123143.00,-3.00,-3.00,3061570.00,132000000000000000000.00,NaN,NaN,NaN,NaN,NaN,26788.75,26766.64,27335.46,3.75,4.92,0.47,5.66,0.17,0.25,2.92,1.73,3.75,5.03,0.37,5.82,0.17,0.17,3.00,1.23,3.83,5.04,0.48,5.76,0.17,0.17,2.97,1.90,NaN,NaN,NaN,NaN,NaN
186.00,-551.61,30539.40,6202462.00,-4.39,-4.39,3101228.80,149000000000000000000.00,186.00,84.61,30910.03,6335104.00,-3.78,-3.78,3167550.11,156000000000000000000.00,185.00,1052.97,29737.13,5950841.00,-2.24,-2.24,2975419.38,127000000000000000000.00,NaN,NaN,NaN,NaN,NaN,27689.56,28281.71,26566.25,3.88,3.56,0.45,7.20,0.28,0.42,3.74,2.40,3.96,4.40,0.41,7.57,0.28,0.28,3.93,1.95,3.72,3.39,0.39,7.20,0.25,0.25,3.73,1.99,NaN,NaN,NaN,NaN,NaN
181.00,-18.70,34692.81,7164426.00,-18.61,-18.61,3582203.69,248000000000000000000.00,137.00,433.86,25811.82,5478376.00,0.55,0.55,2739188.28,83200000000000000000.00,197.00,-375.40,37883.42,7780794.00,-0.46,-0.46,3890396.77,350000000000000000000.00,NaN,NaN,NaN,NaN,NaN,31984.04,24457.04,34735.69,4.48,5.61,0.50,7.28,0.39,0.39,3.84,2.65,3.43,3.77,0.31,6.41,0.35,0.64,3.38,0.67,4.86,6.10,0.57,7.55,0.43,0.43,3.99,3.71,NaN,NaN,NaN,NaN,NaN
177.00,-800.15,35210.85,7327606.00,7.53,7.53,3663806.77,300000000000000000000.00,120.00,-836.89,24974.92,5227246.00,-0.50,-0.50,2613622.75,78000000000000000000.00,171.00,758.99,34957.91,7282429.00,5.28,5.28,3641217.14,290000000000000000000.00,NaN,NaN,NaN,NaN,NaN,32712.53,23335.92,32510.84,4.58,5.55,0.41,6.84,0.64,0.64,3.74,2.05,3.27,3.78,0.27,5.05,0.37,0.37,2.71,0.46,4.55,5.56,0.40,6.79,0.69,0.69,3.74,1.87,NaN,NaN,NaN,NaN,NaN
112.00,946.22,23343.08,4979373.00,8.41,8.41,2489690.70,60500000000000000000.00,100.00,1311.67,22005.39,4720997.00,0.75,0.75,2360498.87,48500000000000000000.00,112.00,-1114.39,23473.68,5010199.00,14.84,14.84,2505106.92,61900000000000000000.00,NaN,NaN,NaN,NaN,NaN,22229.34,21075.88,22366.96,3.11,3.26,0.28,5.74,0.39,0.39,3.07,0.28,2.95,2.95,0.30,5.33,0.40,0.40,2.86,0.31,3.13,3.31,0.28,5.78,0.41,0.41,3.09,0.28,NaN,NaN,NaN,NaN,NaN
180.00,1240.76,27565.74,5518141.00,-6.82,-6.82,2759067.09,90200000000000000000.00,150.00,226.53,20623.60,4128520.00,-8.88,-8.88,2064255.56,28100000000000000000.00,192.00,438.50,29201.94,5809598.00,-6.02,-6.02,2904795.99,111000000000000000000.00,NaN,NaN,NaN,NaN,NaN,24634.56,18430.89,25935.71,3.45,2.65,0.50,7.39,0.64,0.64,4.02,2.32,2.58,2.03,0.34,7.04,0.53,0.53,3.79,0.86,3.63,2.83,0.55,7.50,0.64,0.64,4.07,2.96,NaN,NaN,NaN,NaN,NaN
163.00,226.87,26590.41,5613744.00,-4.30,-4.30,2806869.85,94100000000000000000.00,133.00,721.65,25017.27,5175716.00,0.70,0.70,2587858.35,69400000000000000000.00,162.00,411.16,27547.35,5828465.00,-1.00,-1.00,2914232.00,109000000000000000000.00,NaN,NaN,NaN,NaN,NaN,25061.36,23105.88,26019.93,3.51,3.33,0.26,7.40,0.29,0.29,3.85,0.34,3.24,3.12,0.31,7.30,0.39,0.39,3.85,0.55,3.64,3.64,0.27,7.38,0.28,0.52,3.83,0.37,NaN,NaN,NaN,NaN,NaN
115.00,-584.32,27358.36,5633138.00,-1.26,-1.26,2816568.37,98400000000000000000.00,85.00,-414.46,23350.93,4593690.00,-3.85,-3.85,2296843.08,47800000000000000000.00,127.00,-302.89,29201.68,6077488.00,1.44,1.44,3038744.72,131000000000000000000.00,NaN,NaN,NaN,NaN,NaN,25147.94,20507.54,27131.64,3.52,3.53,0.52,7.55,0.78,0.78,4.16,2.69,2.87,2.67,0.75,7.74,0.80,0.80,4.27,4.24,3.80,3.86,0.49,7.52,0.81,0.85,4.16,2.47,NaN,NaN,NaN,NaN,NaN
187.00,-392.91,33355.38,6658663.00,-1.89,-1.89,3329330.56,197000000000000000000.00,233.00,-1135.94,39743.78,7858437.00,-1.88,-1.88,3929217.56,392000000000000000000.00,207.00,-849.21,36340.77,7211908.00,-8.17,-8.17,3605949.91,274000000000000000000.00,NaN,NaN,NaN,NaN,NaN,29726.17,35082.31,32196.02,4.16,5.79,0.60,7.10,0.16,5.77,3.63,3.99,4.91,7.30,0.66,7.99,0.50,7.37,4.24,6.73,4.51,6.41,0.65,7.55,0.15,0.15,3.85,5.67,NaN,NaN,NaN,NaN,NaN
160.00,1014.75,34246.56,7370792.00,-0.17,-0.17,3685395.91,272000000000000000000.00,114.00,-82.17,28063.45,5985197.00,-1.60,-1.60,2992597.70,125000000000000000000.00,176.00,-131.90,35095.11,7549602.00,9.65,9.65,3774805.82,299000000000000000000.00,NaN,NaN,NaN,NaN,NaN,32905.32,26719.63,33703.58,4.61,5.26,0.33,6.57,0.86,0.86,3.71,0.66,3.74,3.83,0.23,6.21,0.30,0.30,3.26,0.34,4.72,5.58,0.38,6.85,0.88,0.88,3.87,0.76,NaN,NaN,NaN,NaN,NaN
114.00,588.83,20441.16,4036734.00,5.03,5.03,2018369.51,33600000000000000000.00,89.00,885.86,13232.78,2398542.00,0.05,0.05,1199271.03,5250000000000000000.00,115.00,835.86,20872.30,4127404.00,-6.30,-6.30,2063698.85,36800000000000000000.00,NaN,NaN,NaN,NaN,NaN,18021.13,10707.78,18425.91,2.52,2.48,0.38,6.97,0.21,0.21,3.59,1.10,1.50,1.30,0.47,6.99,0.09,0.18,3.54,1.50,2.58,2.57,0.37,7.00,0.21,0.21,3.60,1.11,NaN,NaN,NaN,NaN,NaN
162.00,-438.42,27419.53,5752887.00,-1.04,-1.04,2876442.98,104000000000000000000.00,146.00,508.58,26219.52,5554450.00,1.98,1.98,2777225.99,90000000000000000000.00,158.00,504.50,27109.11,5712494.00,2.90,2.90,2856248.45,101000000000000000000.00,NaN,NaN,NaN,NaN,NaN,25682.53,24796.65,25502.21,3.60,4.14,0.74,5.88,0.63,0.70,3.25,2.54,3.47,3.89,0.62,5.80,0.77,0.77,3.29,1.66,3.57,4.11,0.71,5.86,0.67,0.67,3.26,2.24,NaN,NaN,NaN,NaN,NaN
202.00,-116.54,34109.52,7366636.00,10.38,10.38,3683323.19,271000000000000000000.00,220.00,-870.81,30331.43,6563908.00,19.47,19.47,3281963.74,174000000000000000000.00,205.00,675.15,33853.70,7308581.00,7.03,7.03,3654294.02,263000000000000000000.00,NaN,NaN,NaN,NaN,NaN,32886.77,29303.16,32627.59,4.61,4.96,0.32,7.35,0.93,1.50,4.14,0.77,4.10,4.24,0.24,7.45,0.88,0.88,4.16,0.42,4.57,4.86,0.32,7.35,0.94,0.94,4.14,0.78,NaN,NaN,NaN,NaN,NaN
209.00,-1090.39,39069.21,8254534.00,-4.24,-4.24,4127264.88,435000000000000000000.00,149.00,1414.93,30744.48,6563346.00,14.21,14.21,3281680.11,184000000000000000000.00,234.00,413.49,42326.08,8917871.00,-0.52,-0.52,4458935.24,584000000000000000000.00,NaN,NaN,NaN,NaN,NaN,36850.60,29300.65,39811.92,5.16,6.43,0.59,7.69,1.02,1.15,4.36,3.35,4.10,4.45,0.29,7.56,1.12,1.12,4.34,0.62,5.58,6.87,0.63,7.68,1.11,1.11,4.39,4.59,NaN,NaN,NaN,NaN,NaN
179.00,766.94,25634.44,4899707.00,7.69,7.69,2449857.34,60900000000000000000.00,234.00,-910.19,34265.98,6379381.00,-2.49,-2.49,3189689.26,183000000000000000000.00,187.00,698.34,26964.14,5126192.00,-11.44,-11.44,2563090.28,73300000000000000000.00,NaN,NaN,NaN,NaN,NaN,21873.69,28479.38,22884.79,3.06,3.71,0.44,5.57,0.16,0.17,2.86,1.50,3.99,4.49,0.43,7.31,0.27,0.27,3.79,3.44,3.21,3.82,0.43,5.83,0.17,0.19,3.00,1.70,NaN,NaN,NaN,NaN,NaN
170.00,1008.32,30853.43,6499233.00,-5.96,-5.96,3249613.52,168000000000000000000.00,126.00,-1019.84,24646.94,5317209.00,5.33,5.33,2658607.16,73900000000000000000.00,189.00,-1237.77,33376.30,6976643.00,-12.67,-12.67,3488315.17,225000000000000000000.00,NaN,NaN,NaN,NaN,NaN,29014.43,23737.54,31145.73,4.06,4.67,0.53,6.16,0.20,0.20,3.18,1.91,3.32,3.41,0.31,5.45,0.28,0.28,2.86,0.36,4.36,5.10,0.60,6.51,0.20,0.20,3.35,3.14,NaN,NaN,NaN,NaN,NaN
235.00,-722.12,34144.68,6324359.00,-1.10,-1.10,3162178.95,196000000000000000000.00,246.00,-841.78,34552.92,6403722.00,3.43,3.43,3201862.71,208000000000000000000.00,236.00,695.07,34184.97,6301936.00,5.98,5.98,3150970.99,195000000000000000000.00,NaN,NaN,NaN,NaN,NaN,28233.75,28588.04,28133.64,3.95,2.98,0.60,7.94,0.17,7.84,4.05,7.18,4.00,2.27,0.59,8.00,0.28,7.97,4.14,7.17,3.94,2.85,0.61,7.99,0.15,0.15,4.07,7.49,NaN,NaN,NaN,NaN,NaN
121.00,200.64,30675.70,6726728.00,2.96,2.96,3363365.48,190000000000000000000.00,71.00,-1269.29,19533.29,4333190.00,-0.96,-0.96,2166594.52,32700000000000000000.00,136.00,19.56,33469.80,7327149.00,1.50,1.50,3663575.25,266000000000000000000.00,NaN,NaN,NaN,NaN,NaN,30030.04,19344.60,32710.49,4.21,4.65,0.42,5.95,0.42,0.42,3.18,0.68,2.71,2.82,0.20,4.36,0.32,0.32,2.34,0.07,4.58,5.13,0.48,6.20,0.44,0.44,3.32,1.03,NaN,NaN,NaN,NaN,NaN
130.00,786.75,23359.72,4602613.00,-2.91,-2.91,2301305.04,44800000000000000000.00,121.00,-826.95,20168.85,3923658.00,-0.51,-0.51,1961828.75,25200000000000000000.00,128.00,657.05,23068.76,4544315.00,-1.92,-1.92,2272156.54,42600000000000000000.00,NaN,NaN,NaN,NaN,NaN,20547.38,17516.33,20287.12,2.88,3.31,0.30,5.43,0.00,0.00,2.72,0.78,2.45,2.52,0.24,5.02,0.00,0.03,2.51,0.45,2.84,3.25,0.30,5.39,0.00,0.00,2.69,0.74,NaN,NaN,NaN,NaN,NaN
169.00,-993.22,27855.31,5875005.00,18.06,18.06,2937511.53,115000000000000000000.00,174.00,97.48,26493.66,5630782.00,-2.30,-2.30,2815389.85,97700000000000000000.00,170.00,-915.36,27575.65,5813581.00,4.86,4.86,2906792.93,111000000000000000000.00,NaN,NaN,NaN,NaN,NaN,26227.70,25137.42,25953.49,3.67,4.45,0.35,5.79,0.45,0.86,3.12,0.69,3.52,3.93,0.28,5.91,0.48,0.48,3.20,0.46,3.63,4.39,0.35,5.79,0.45,0.56,3.12,0.67,NaN,NaN,NaN,NaN,NaN
125.00,442.74,32930.28,6724092.00,-0.05,-0.05,3362045.97,192000000000000000000.00,102.00,-747.68,40403.86,8088567.00,-3.10,-3.10,4044281.95,409000000000000000000.00,127.00,20.80,33501.86,6832726.00,2.55,2.55,3416364.28,205000000000000000000.00,NaN,NaN,NaN,NaN,NaN,30018.27,36109.67,30503.24,4.20,4.25,0.55,6.57,0.68,5.93,3.63,3.58,5.06,5.14,0.61,7.82,0.70,7.69,4.26,8.06,4.27,4.30,0.55,6.65,0.70,0.74,3.67,3.81,NaN,NaN,NaN,NaN,NaN
144.00,-153.50,33474.78,6840464.00,11.58,11.58,3420237.79,219000000000000000000.00,194.00,814.94,35078.81,7137198.00,3.92,3.92,3568600.96,261000000000000000000.00,152.00,-980.32,33829.84,6925027.00,-2.44,-2.44,3462512.28,230000000000000000000.00,NaN,NaN,NaN,NaN,NaN,30537.79,31862.49,30915.30,4.28,4.58,0.35,7.89,0.51,0.51,4.20,1.65,4.46,5.16,0.45,7.89,0.13,0.13,4.01,2.65,4.33,4.68,0.36,7.91,0.55,0.55,4.23,1.68,NaN,NaN,NaN,NaN,NaN
146.00,-1325.55,30144.61,6450507.00,3.56,3.56,3225255.28,159000000000000000000.00,88.00,1178.74,22682.76,4869825.00,6.64,6.64,2434915.82,51500000000000000000.00,159.00,86.53,32525.13,6907876.00,0.70,0.70,3453938.35,210000000000000000000.00,NaN,NaN,NaN,NaN,NaN,28796.91,21740.29,30838.73,4.03,4.40,0.32,7.88,0.53,1.05,4.21,0.58,3.04,2.96,0.31,7.88,0.46,0.88,4.17,0.49,4.32,4.90,0.35,7.88,0.57,0.62,4.22,0.90,NaN,NaN,NaN,NaN,NaN
109.00,119.50,23146.60,4726540.00,0.86,0.86,2363270.43,52600000000000000000.00,72.00,872.79,15250.24,3004848.00,-3.18,-3.18,1502422.41,8450000000000000000.00,109.00,650.29,23526.51,4799006.00,-3.06,-3.06,2399501.47,55700000000000000000.00,NaN,NaN,NaN,NaN,NaN,21100.63,13414.50,21424.13,2.96,3.06,0.37,6.81,0.25,0.25,3.53,0.73,1.88,1.58,0.42,6.72,0.25,0.25,3.48,0.91,3.00,3.15,0.36,6.75,0.25,0.36,3.50,0.73,NaN,NaN,NaN,NaN,NaN
183.00,-884.20,35223.87,7294192.00,-3.21,-3.21,3647094.40,268000000000000000000.00,130.00,-1149.21,26115.10,5549150.00,-18.30,-18.30,2774565.85,87800000000000000000.00,210.00,-640.27,38480.45,7927952.00,-1.04,-1.04,3963975.48,379000000000000000000.00,NaN,NaN,NaN,NaN,NaN,32563.36,24772.99,35392.64,4.56,5.76,0.50,7.43,0.40,0.40,3.92,2.59,3.47,3.78,0.30,6.75,0.37,0.37,3.56,0.60,4.96,6.32,0.58,7.62,0.43,0.43,4.03,3.75,NaN,NaN,NaN,NaN,NaN
176.00,-597.90,27898.75,5847660.00,-3.92,-3.92,2923828.04,111000000000000000000.00,157.00,-804.04,27344.10,5905615.00,-3.42,-3.42,2952805.79,112000000000000000000.00,176.00,954.75,28222.77,5923015.00,-0.97,-0.97,2961507.02,117000000000000000000.00,NaN,NaN,NaN,NaN,NaN,26105.63,26364.35,26442.03,3.66,3.78,0.21,8.00,0.13,0.13,4.07,0.29,3.69,3.87,0.25,8.00,0.26,0.26,4.13,0.27,3.70,3.87,0.22,8.00,0.12,0.12,4.06,0.32,NaN,NaN,NaN,NaN,NaN
104.00,-713.87,25625.45,4885408.00,-9.22,-9.22,2442699.39,57900000000000000000.00,97.00,1072.31,25327.52,4816305.00,3.96,3.96,2408154.48,53800000000000000000.00,109.00,265.50,26041.83,4991467.00,13.44,13.44,2495740.22,62700000000000000000.00,NaN,NaN,NaN,NaN,NaN,21809.86,21501.36,22283.33,3.05,2.88,0.43,7.17,0.07,0.07,3.62,2.45,3.01,2.40,0.44,7.43,0.05,0.05,3.74,2.33,3.12,3.04,0.42,7.16,0.06,0.17,3.61,2.25,NaN,NaN,NaN,NaN,NaN
155.00,-559.80,32253.69,6601585.00,6.05,6.05,3300795.53,182000000000000000000.00,98.00,-109.52,21106.48,4228213.00,3.30,3.30,2114108.15,32700000000000000000.00,149.00,452.77,32198.86,6594717.00,0.81,0.81,3297358.91,180000000000000000000.00,NaN,NaN,NaN,NaN,NaN,29471.36,18875.95,29440.70,4.13,4.88,0.61,7.83,0.13,0.13,3.98,3.80,2.64,2.69,0.36,7.47,0.01,0.01,3.74,0.88,4.12,4.89,0.61,7.83,0.11,0.11,3.97,3.71,NaN,NaN,NaN,NaN,NaN
162.00,230.50,30938.26,6414037.00,14.44,14.44,3207025.72,159000000000000000000.00,84.00,-848.42,20926.64,4358326.00,-0.73,-0.73,2179162.63,34400000000000000000.00,174.00,-17.42,32722.09,6779686.00,4.37,4.37,3389845.19,198000000000000000000.00,NaN,NaN,NaN,NaN,NaN,28634.09,19456.81,30266.46,4.01,4.59,0.38,7.54,0.14,0.14,3.84,1.09,2.73,3.04,0.49,7.41,0.06,0.06,3.73,1.68,4.24,4.92,0.39,7.53,0.16,0.16,3.84,1.15,NaN,NaN,NaN,NaN,NaN
166.00,719.95,39411.41,8376091.00,-4.08,-4.08,4188043.46,455000000000000000000.00,108.00,-52.23,31084.25,6572206.00,-4.64,-4.64,3286100.68,179000000000000000000.00,169.00,848.42,39112.37,8293465.00,-3.16,-3.16,4146730.92,439000000000000000000.00,NaN,NaN,NaN,NaN,NaN,37393.26,29340.21,37024.40,5.24,6.10,0.54,7.63,0.44,0.44,4.03,2.93,4.11,4.24,0.41,7.97,0.62,0.62,4.29,1.33,5.19,5.98,0.51,7.99,0.42,0.42,4.21,2.91,NaN,NaN,NaN,NaN,NaN
168.00,-208.63,27258.22,5259792.00,5.47,5.47,2629898.74,79000000000000000000.00,124.00,353.64,22121.32,4360407.00,5.07,5.07,2180206.03,36400000000000000000.00,169.00,708.99,26593.75,5135735.00,1.06,1.06,2567868.03,71200000000000000000.00,NaN,NaN,NaN,NaN,NaN,23481.21,19466.10,22927.39,3.29,3.75,0.48,6.61,0.23,0.23,3.42,1.67,2.73,3.01,0.33,6.91,0.29,0.29,3.60,0.56,3.21,3.60,0.45,6.53,0.22,0.22,3.38,1.45,NaN,NaN,NaN,NaN,NaN
140.00,843.78,33281.62,7093421.00,-2.90,-2.90,3546709.05,231000000000000000000.00,99.00,-790.27,28078.09,5989011.00,-7.16,-7.16,2994501.92,120000000000000000000.00,142.00,865.80,33153.51,7067439.00,2.15,2.15,3533720.57,227000000000000000000.00,NaN,NaN,NaN,NaN,NaN,31667.06,26736.66,31551.07,4.44,5.25,0.38,6.70,0.17,0.17,3.43,1.25,3.74,4.31,0.30,5.79,0.09,0.09,2.94,0.56,4.42,5.20,0.39,6.61,0.13,0.13,3.37,1.36,NaN,NaN,NaN,NaN,NaN
