FFT Gray Avg,FFT Gray Median,FFT Gray SD,FFT Gray Max,FFT Gray Min,FFT Gray Mode,FFT Gray Midpoint,FFT Gray Var,FFT Red Avg,FFT Red Median,FFT Red SD,FFT Red Max,FFT Red Min,FFT Red Mode,FFT Red Midpoint,FFT Red Var,FFT Green Avg,FFT Green Median,FFT Green SD,FFT Green Max,FFT Green Min,FFT Green Mode,FFT Green Midpoint,FFT Green Var,DCT Gray,DCT Red,DCT Green,Wavelet Gray Avg,Wavelet Gray Median,Wavelet Gray SD,Wavelet Gray Max,Wavelet Gray Min,Wavelet Gray Mode,Wavelet Gray Midpoint,Wavelet Gray Var,Wavelet Red Avg,Wavelet Red Median,Wavelet Red SD,Wavelet Red Max,Wavelet Red Min,Wavelet Red Mode,Wavelet Red Midpoint,Wavelet Red Var,Wavelet Green Avg,Wavelet Green Median,Wavelet Green SD,Wavelet Green Max,Wavelet Green Min,Wavelet Green Mode,Wavelet Green Midpoint,Wavelet Green Var
52.00000,-461.86318,19176.53668,3936175.00000,2.57915,2.57915,1968088.79000,22900000000000000000.00000,25.00000,787.92647,12939.54404,2405819.00000,-7.03212,-7.03212,1202905.98400,3390000000000000000.00000,54.00000,52.77259,23328.67481,4739261.00000,-4.12004,-4.12004,2369628.44000,49400000000000000000.00000,17572.20982,10740.26339,21157.41518,2.46109,2.22770,0.30659,7.61961,0.38431,0.38431,4.00196,0.36905,1.50424,1.30466,0.49370,7.62941,0.16176,0.16176,3.89559,1.40448,2.96322,2.42549,0.41550,7.64510,0.40294,0.40294,4.02402,0.95152
139.00000,182.81974,29153.05836,6230198.00000,0.90227,0.90227,3115099.45100,141000000000000000000.00000,93.00000,58.87716,20357.25837,3848457.00000,0.02029,0.02029,1924228.51000,23200000000000000000.00000,151.00000,-202.36263,32157.87891,6921312.00000,-2.20529,-2.20529,3460654.89700,217000000000000000000.00000,27813.38393,17180.61161,30898.71429,3.89543,4.04890,0.25808,7.93431,0.24755,0.24755,4.09093,0.40850,2.40625,2.34363,0.40195,7.81078,0.01765,0.06275,3.91422,1.14546,4.32755,4.41250,0.25155,7.97598,0.11275,0.11275,4.04436,0.44048
60.00000,-651.01023,20227.00739,4159151.00000,5.40702,5.40702,2079578.20400,27400000000000000000.00000,16.00000,-113.95019,14434.84820,2224308.00000,-4.50293,-4.50293,1112151.74900,3100000000000000000.00000,64.00000,-468.12842,22682.11164,4708628.00000,-4.80690,-4.80690,2354311.59700,44700000000000000000.00000,18567.63839,9929.94643,21020.66071,2.60051,2.34167,0.30178,7.91324,0.78333,1.27598,4.34828,0.47079,1.39075,0.81017,0.51523,7.82892,0.13137,0.13137,3.98015,2.00118,2.94407,2.59816,0.24921,7.93186,0.79951,0.79951,4.36569,0.32080
106.00000,339.66844,25976.59181,5705844.00000,18.19919,18.19919,2852931.10000,98000000000000000000.00000,83.00000,-856.10532,19416.83220,3956994.00000,-6.37291,-6.37291,1978493.81400,24400000000000000000.00000,105.00000,-895.82265,28936.73707,6294260.00000,-0.54395,-0.54395,3147129.72800,149000000000000000000.00000,25472.51786,17665.15179,28099.37500,3.56758,3.76691,0.14684,6.18627,0.86176,0.86176,3.52402,0.07257,2.47411,2.52782,0.28224,6.87157,0.15098,0.15098,3.51127,0.43570,3.93549,4.25490,0.19509,6.71324,0.87108,0.87108,3.79216,0.17401
95.00000,-472.94937,26504.45053,5863355.00000,0.80264,0.80264,2931677.90100,106000000000000000000.00000,81.00000,762.15750,16595.02686,3351901.00000,4.51009,4.51009,1675952.75500,12100000000000000000.00000,91.00000,899.15187,30142.82599,6633424.00000,0.16026,0.16026,3316712.08000,174000000000000000000.00000,26175.69196,14963.84375,29613.50000,3.66606,3.43419,0.28333,6.75980,0.98775,2.94902,3.87377,0.15699,2.09578,1.78002,0.54112,7.58529,0.12451,2.50980,3.85490,1.92133,4.14755,3.88566,0.29129,6.74363,0.91324,2.85490,3.82843,0.19894
183.00000,-877.76988,31767.18455,6867660.00000,-0.33579,-0.33579,3433829.83200,204000000000000000000.00000,185.00000,-881.65063,27247.83070,5133693.00000,7.46348,7.46348,2566850.23200,75400000000000000000.00000,182.00000,-404.43409,33101.51797,7177790.00000,-4.11123,-4.11123,3588892.94400,245000000000000000000.00000,30659.19643,22918.27232,32043.70536,4.29401,4.11324,0.12118,6.32941,1.24608,1.34167,3.78775,0.11815,3.20984,2.78615,0.23172,6.40490,0.09804,0.09804,3.25147,0.86321,4.48791,4.85846,0.12910,6.32696,1.17941,1.25539,3.75319,0.13904
77.00000,-1671.99200,21455.19217,4411259.00000,1.54501,1.54501,2205630.27300,38600000000000000000.00000,72.00000,-1428.75989,13995.75994,2899716.00000,25.06562,25.06562,1449870.53300,6720000000000000000.00000,78.00000,386.53244,24781.35830,4947978.00000,9.84181,9.84181,2473993.92100,64100000000000000000.00000,19693.12054,12945.16071,22089.18750,2.75814,2.40662,0.29435,6.23431,0.84167,0.84167,3.53799,0.38277,1.81305,1.51838,0.15719,5.07892,0.13333,0.13333,2.60613,0.05913,3.09372,2.77880,0.45814,6.67941,0.79265,0.82941,3.73603,1.36242
38.00000,-503.44079,22588.14319,4561025.00000,-7.33698,-7.33698,2280508.83200,45400000000000000000.00000,34.00000,1049.63521,13634.19019,2727766.00000,4.95152,4.95152,1363885.47600,5200000000000000000.00000,40.00000,-143.11906,25942.30833,5098807.00000,-4.41794,-4.41794,2549401.29100,74700000000000000000.00000,20361.71875,12177.52679,22762.53125,2.85178,2.34755,0.30056,5.80637,0.66569,0.66569,3.23603,0.44185,1.70554,1.41495,0.21804,6.01029,0.27402,0.27402,3.14216,0.12353,3.18803,2.47169,0.44827,6.63725,0.61471,0.61471,3.62598,1.41112
139.00000,-1351.56994,27215.16822,5922762.00000,14.15830,14.15830,2961388.07900,120000000000000000000.00000,68.00000,-883.67261,18044.07804,3468617.00000,-7.37745,-7.37745,1734304.81100,16900000000000000000.00000,157.00000,-480.23958,30898.81142,6691843.00000,15.17852,15.17852,3345929.08900,198000000000000000000.00000,26440.90179,15484.89732,29874.29911,3.70321,3.61213,0.18183,6.66520,0.83873,0.83873,3.75196,0.17558,2.16875,1.73542,0.38130,7.50784,0.09412,0.09412,3.80098,0.98906,4.18408,4.20453,0.17600,6.98039,0.98186,0.98186,3.98113,0.21010
94.00000,191.88242,20535.46430,4161913.00000,1.69538,1.69538,2080957.34800,28900000000000000000.00000,66.00000,391.17913,9231.20491,1542651.00000,-3.95812,-3.95812,771323.52090,687000000000000000.00000,100.00000,-1088.55310,23161.00264,4565040.00000,5.63143,5.63143,2282522.81600,42900000000000000000.00000,18579.96875,6886.83482,20379.64286,2.60224,2.13297,0.43559,6.94853,0.06716,0.06716,3.50784,1.09938,0.96454,0.74252,0.49204,7.64461,0.04216,0.04216,3.84338,1.20052,2.85429,2.16703,0.58567,7.37255,0.03971,0.03971,3.70613,2.80699
37.00000,984.76737,28541.38160,5963346.00000,-7.85254,-7.85254,2981669.07400,118000000000000000000.00000,2.00000,-1181.89092,18110.78144,3167114.00000,5.31183,5.31183,1583559.65600,12100000000000000000.00000,42.00000,979.11214,30647.67800,6297703.00000,1.43295,1.43295,3148852.21600,146000000000000000000.00000,26622.08036,14138.90179,28114.74554,3.72858,3.31532,0.38883,7.87843,0.26765,0.26765,4.07304,1.35019,1.98024,1.56703,0.76302,7.99510,0.06667,0.06667,4.03088,6.64251,3.93764,3.39706,0.45907,8.00000,0.29265,0.29265,4.14632,1.84720
101.00000,-24.46724,24153.46151,5075125.00000,-0.50672,-0.50672,2537562.24700,59900000000000000000.00000,67.00000,157.73280,18393.57644,3749898.00000,-0.72924,-0.72924,1874948.63500,18700000000000000000.00000,108.00000,129.66372,24745.33194,5167402.00000,-0.41595,-0.41595,2583700.79200,64200000000000000000.00000,22656.80804,16740.61607,23068.75893,3.17322,3.15257,0.19656,7.16765,0.45441,0.45441,3.81103,0.26108,2.34462,2.11213,0.20031,7.59118,0.21029,0.21029,3.90074,0.18745,3.23092,3.10760,0.23028,7.00392,0.35441,0.35441,3.67917,0.40737
190.00000,1009.18684,32297.12786,6974195.00000,-0.95533,-0.95533,3487097.02200,225000000000000000000.00000,140.00000,-908.29988,21451.46178,4150578.00000,-7.14930,-7.14930,2075285.42500,34400000000000000000.00000,189.00000,-361.89194,33526.44412,7318847.00000,8.03201,8.03201,3659427.51600,270000000000000000000.00000,31134.79911,18529.36607,32673.42411,4.36062,4.24939,0.16755,6.16422,1.13725,1.24657,3.65074,0.15820,2.59515,2.07904,0.25824,6.69461,0.06863,0.06863,3.38162,0.46324,4.57611,4.88321,0.13430,6.36029,1.08578,1.08578,3.72304,0.08046
117.00000,-559.29410,21623.16941,4481625.00000,0.65209,0.65209,2240812.82600,37600000000000000000.00000,23.00000,731.61349,12761.46229,2407014.00000,-5.33770,-5.33770,1203504.33100,3480000000000000000.00000,142.00000,480.81999,23787.12022,4974764.00000,5.30201,5.30201,2487384.65100,57100000000000000000.00000,20007.25446,10745.59821,22208.76786,2.80214,2.34277,0.28683,6.41520,0.00784,0.00784,3.21152,0.36162,1.50499,1.06225,0.31566,5.68627,0.00882,0.00882,2.84755,0.34517,3.11047,2.68640,0.31888,6.37794,0.00784,0.00784,3.19289,0.49462
184.00000,274.63980,41187.95639,8748328.00000,3.89647,3.89647,4374165.94800,549000000000000000000.00000,101.00000,-244.10464,31238.11555,5903895.00000,2.42231,2.42231,2951948.71100,130000000000000000000.00000,207.00000,265.54512,43487.72697,9336532.00000,0.90269,0.90269,4668266.45100,705000000000000000000.00000,39055.03571,26356.67411,41680.94643,5.46989,5.42292,0.40185,7.93725,0.77451,0.96471,4.35588,1.82791,3.69141,3.29326,0.34308,7.76618,0.01127,0.01127,3.88873,2.24837,5.83767,5.77537,0.39035,7.99608,0.89167,0.89167,4.44387,1.59638
182.00000,909.25888,28547.58286,6058967.00000,-0.34610,-0.34610,3029483.32700,133000000000000000000.00000,177.00000,-899.99326,23097.27032,4392771.00000,-6.79354,-6.79354,2196382.10300,47500000000000000000.00000,194.00000,-464.57028,31070.61245,6626587.00000,-1.00900,-1.00900,3313292.99600,188000000000000000000.00000,27048.95982,19610.58482,29582.97768,3.78837,3.36973,0.16257,6.24363,1.29314,2.00686,3.76838,0.22509,2.74658,2.20564,0.25660,6.02500,0.19069,0.19069,3.10784,0.79247,4.14327,3.88064,0.16930,6.65637,1.46422,1.46422,4.06029,0.25719
166.00000,537.04280,28218.66119,5974687.00000,3.95655,3.95655,2987345.47800,121000000000000000000.00000,235.00000,207.85547,25260.46863,4678803.00000,-4.47152,-4.47152,2339399.26400,67400000000000000000.00000,166.00000,-630.70211,29324.20553,6234233.00000,0.67856,0.67856,3117116.83900,143000000000000000000.00000,26672.70982,20887.51339,27831.39732,3.73567,3.70221,0.26824,7.07598,0.87843,5.20784,3.97721,0.58914,2.92542,2.20723,0.47083,7.40637,0.13676,7.37255,3.77157,2.90470,3.89795,3.87194,0.26101,7.12990,0.82255,5.20784,3.97623,0.56414
58.00000,412.12796,25362.32198,5416595.00000,0.35644,0.35644,2708297.67800,79900000000000000000.00000,28.00000,-573.99242,14796.51965,2650636.00000,5.91342,5.91342,1325320.95700,6620000000000000000.00000,62.00000,-776.70984,28535.43429,5991876.00000,3.37643,3.37643,2995939.68800,122000000000000000000.00000,24181.22768,11833.19643,26749.44643,3.38673,3.22610,0.42910,7.54412,0.55000,0.55000,4.04706,0.98142,1.65731,1.36667,0.46375,6.57696,0.07500,0.07500,3.32598,1.31980,3.74642,3.47292,0.53016,7.80245,0.53137,0.53137,4.16691,1.67466
76.00000,427.21957,26697.81180,5567944.00000,0.71410,0.71410,2783972.35700,94700000000000000000.00000,35.00000,-656.61815,14138.90313,2765097.00000,13.20250,13.20250,1382555.10100,6050000000000000000.00000,82.00000,-792.08662,28194.93117,5900228.00000,2.22329,2.22329,2950115.11200,121000000000000000000.00000,24856.89286,12344.18304,26340.30357,3.48136,3.37426,0.42045,7.33284,0.15784,0.15784,3.74534,1.38640,1.72888,1.49816,0.51359,7.24902,0.14461,0.14461,3.69681,1.41370,3.68912,3.65613,0.47585,7.54118,0.15735,0.15735,3.84926,2.05476
91.00000,388.58919,23190.76826,4758462.00000,-8.88425,-8.88425,2379226.55800,49900000000000000000.00000,18.00000,142.84821,11647.95874,1500419.00000,-6.57802,-6.57802,750206.21100,1160000000000000000.00000,104.00000,31.46263,26694.87219,5282501.00000,0.17892,0.17892,2641250.58900,86500000000000000000.00000,21243.13393,6698.29911,23582.59375,2.97523,2.99191,0.27940,6.27157,0.43873,0.43873,3.35515,0.50915,0.93814,0.43885,0.51573,7.66225,0.01569,0.03775,3.83897,1.73361,3.30288,3.24461,0.57828,7.60833,0.20980,0.20980,3.90907,3.73293
70.00000,201.47183,21025.71929,4585482.00000,6.87012,6.87012,2292744.43500,40700000000000000000.00000,61.00000,1106.21740,14864.32502,3289340.00000,16.90928,16.90928,1644678.45500,10500000000000000000.00000,79.00000,1160.13664,25497.81103,5470357.00000,4.63140,4.63140,2735180.81600,85800000000000000000.00000,20470.90179,14684.55357,24421.23661,2.86707,2.46201,0.26643,6.93186,0.56716,2.32157,3.74951,0.22130,2.05666,2.06998,0.17062,5.72794,0.34363,0.38627,3.03578,0.02746,3.42034,2.78223,0.26092,7.54853,0.58971,2.60392,4.06912,0.26146
204.00000,-599.92980,26730.11254,5499069.00000,11.07044,11.07044,2749540.03500,87100000000000000000.00000,218.00000,1282.38841,20728.55101,3516601.00000,-10.01399,-10.01399,1758295.49300,16300000000000000000.00000,208.00000,1379.70233,29182.26156,6008679.00000,5.07114,5.07114,3004342.03600,127000000000000000000.00000,24549.41518,15699.11161,26824.45982,3.43829,3.17475,0.32497,7.18431,0.23578,0.23578,3.71005,1.21263,2.19876,1.19718,0.46940,7.73186,0.04755,0.09412,3.88971,3.89069,3.75693,3.63934,0.28397,7.49069,0.17059,0.18333,3.83064,1.12701
173.00000,-847.58250,30856.37628,6731914.00000,-9.27920,-9.27920,3365952.36000,189000000000000000000.00000,162.00000,894.79442,22729.35771,4481456.00000,7.92871,7.92871,2240731.96400,42800000000000000000.00000,173.00000,-274.65258,32008.42219,6962108.00000,-3.09934,-3.09934,3481052.45000,219000000000000000000.00000,30053.18750,20006.50000,31080.83929,4.20913,4.37047,0.17279,6.69755,1.08922,1.80441,3.89338,0.16151,2.80203,3.28676,0.38933,6.65931,0.04853,0.04853,3.35392,1.60635,4.35306,4.63248,0.20252,7.09510,1.14902,1.14902,4.12206,0.25635
166.00000,305.80883,32521.36275,7056787.00000,3.26002,3.26002,3528395.13000,227000000000000000000.00000,171.00000,705.61350,28834.93484,5503032.00000,-3.75147,-3.75147,2751514.12400,105000000000000000000.00000,166.00000,758.77764,34442.68695,7528335.00000,7.73954,7.73954,3764171.37000,293000000000000000000.00000,31503.51339,24567.10714,33608.63839,4.41226,4.93640,0.42201,7.12598,0.74363,0.74363,3.93480,0.63865,3.44077,3.76103,0.72056,7.28775,0.05098,0.07451,3.66936,4.80369,4.70709,4.97745,0.36588,7.68824,0.74216,0.74216,4.21520,0.45324
117.00000,206.86137,24102.10465,5124893.00000,-0.03606,-0.03606,2562446.48200,63300000000000000000.00000,115.00000,-46.48120,19300.66739,3708696.00000,-1.42575,-1.42575,1854347.28700,19100000000000000000.00000,122.00000,-266.95920,27648.67043,5975721.00000,-0.38064,-0.38064,2987860.31000,118000000000000000000.00000,22878.98661,16556.67857,26677.32589,3.20434,3.13542,0.30742,7.34608,1.05931,1.05931,4.20270,0.31338,2.31886,2.10343,0.33297,6.46127,0.03088,0.03088,3.24608,0.56513,3.73632,3.84007,0.32298,7.32990,1.42696,1.42696,4.37843,0.37262
63.00000,-211.96497,23649.06054,5118388.00000,-1.51097,-1.51097,2559193.24500,62700000000000000000.00000,38.00000,1022.42115,17885.30604,3736756.00000,-2.18962,-2.18962,1868376.90500,18600000000000000000.00000,61.00000,868.74012,26851.14332,5705383.00000,6.15804,6.15804,2852694.57900,97200000000000000000.00000,22849.94643,16681.94643,25470.45982,3.20027,3.37365,0.23957,6.74657,0.40931,0.40931,3.57794,0.20615,2.33641,2.30637,0.25229,7.54902,0.13039,1.09510,3.83971,0.27589,3.56729,3.97659,0.20916,6.82010,0.35931,0.35931,3.58971,0.21683
132.00000,-296.14509,26548.48017,5845743.00000,1.02128,1.02128,2922872.01100,106000000000000000000.00000,97.00000,267.78051,20458.22196,4256070.00000,-1.50592,-1.50592,2128034.24700,30400000000000000000.00000,135.00000,398.18124,29019.10709,6308704.00000,0.69993,0.69993,3154352.35000,146000000000000000000.00000,26097.06696,19000.31250,28163.85714,3.65505,3.57941,0.17269,6.76618,1.16716,1.16716,3.96667,0.08049,2.66111,2.46887,0.39227,7.86716,0.11176,0.11176,3.98946,1.00573,3.94452,3.98529,0.28109,6.70147,1.16569,1.16569,3.93358,0.39278
119.00000,405.27589,27423.61691,6058187.00000,-0.76993,-0.76993,3029093.11500,122000000000000000000.00000,94.00000,189.11989,13781.27152,2674680.00000,-2.41352,-2.41352,1337338.79300,5640000000000000000.00000,121.00000,20.54829,31095.19861,6820215.00000,2.66841,2.66841,3410108.83400,197000000000000000000.00000,27045.47768,11940.53571,30447.38839,3.78788,3.81777,0.30055,6.67157,1.00147,1.00147,3.83652,0.22355,1.67234,1.60650,0.18083,4.60833,0.10441,0.10441,2.35637,0.08231,4.26434,4.24191,0.36056,7.48186,1.02892,1.02892,4.25539,0.56797
198.00000,607.30095,26283.84955,5428489.00000,-2.14304,-2.14304,2714243.42800,84200000000000000000.00000,200.00000,128.81566,22079.09097,3634895.00000,-0.32578,-0.32578,1817447.33700,22800000000000000000.00000,198.00000,-598.83697,28420.58885,5989259.00000,7.68045,7.68045,2994633.34000,122000000000000000000.00000,24234.32589,16227.20982,26737.76339,3.39416,2.99449,0.29236,7.68725,0.09706,1.52108,3.89216,0.70155,2.27272,1.26850,0.30509,7.80980,0.04608,0.07402,3.92794,1.33293,3.74478,3.68897,0.30730,7.66275,0.06029,0.06029,3.86152,0.70211
120.00000,-320.37457,27693.21705,6047275.00000,-1.52868,-1.52868,3023636.73600,122000000000000000000.00000,58.00000,622.94764,12320.54084,2239975.00000,3.30182,3.30182,1119989.15100,2810000000000000000.00000,121.00000,-293.76908,28893.03880,6337368.00000,0.18252,0.18252,3168684.09100,146000000000000000000.00000,26996.76339,9999.88839,28291.82143,3.78106,3.95306,0.27617,6.99608,0.56814,0.56814,3.78211,0.23179,1.40054,0.94118,0.21971,5.52843,0.06814,0.06814,2.79828,0.14108,3.96244,4.06201,0.27137,7.02892,0.62010,1.12304,3.82451,0.20797
178.00000,-981.64070,28057.88659,6026341.00000,3.65865,3.65865,3013172.32900,120000000000000000000.00000,65.00000,693.37542,14903.00987,2603330.00000,-0.13750,-0.13750,1301664.93100,5740000000000000000.00000,196.00000,-326.06758,31870.84277,6890383.00000,-7.38887,-7.38887,3445187.80600,203000000000000000000.00000,26903.30804,11622.00893,30760.63839,3.76797,3.58272,0.24311,7.85147,0.76324,0.76324,4.30735,0.31329,1.62773,1.33542,0.46470,7.85686,0.04657,0.07157,3.95172,1.38717,4.30821,4.30331,0.21734,7.85196,0.83235,0.83235,4.34216,0.28808
135.00000,81.75646,31999.43024,7058728.00000,3.25064,3.25064,3529365.62500,224000000000000000000.00000,2.00000,490.38396,28008.99497,5439945.00000,-4.68787,-4.68787,2719970.15600,85100000000000000000.00000,165.00000,413.45768,34641.44064,7657171.00000,6.90482,6.90482,3828588.95200,311000000000000000000.00000,31512.17857,24285.46875,34183.79911,4.41347,4.65723,0.35915,6.93725,0.67745,4.70588,3.80735,0.37210,3.40133,3.58456,0.46452,6.76961,0.05686,5.27059,3.41324,2.63697,4.78765,4.95453,0.37618,7.86667,0.97745,4.95686,4.42206,0.43261
58.00000,-327.96517,17385.63926,3690715.00000,9.20678,9.20678,1845362.10300,17200000000000000000.00000,5.00000,473.05707,11750.47879,1578782.00000,3.74870,3.74870,789392.87430,960000000000000000.00000,76.00000,-245.27876,21637.31800,4586892.00000,5.35750,5.35750,2293448.67900,41800000000000000000.00000,16476.40625,7048.13393,20477.19643,2.30762,2.10846,0.26102,5.13382,0.33725,0.33725,2.73554,0.19275,0.98713,0.57169,0.60399,7.27304,0.00000,0.00000,3.63652,2.54673,2.86795,2.70490,0.33339,6.05343,0.40539,0.40539,3.22941,0.44311
189.00000,77.11739,31785.47281,6828871.00000,-11.35798,-11.35798,3414429.82100,206000000000000000000.00000,104.00000,-328.22611,19164.01842,3432281.00000,0.16025,0.16025,1716140.58000,17000000000000000000.00000,209.00000,383.05271,35128.30204,7572888.00000,2.77164,2.77164,3786445.38600,314000000000000000000.00000,30486.03125,15322.68304,33807.53571,4.26975,4.11250,0.23605,7.06520,0.91863,0.91863,3.99191,0.37256,2.14603,1.62218,0.36966,6.90588,0.02353,0.02353,3.46471,1.31453,4.73495,4.66176,0.19906,7.43284,0.97255,0.97255,4.20270,0.31276
123.00000,63.00274,30817.88135,6745320.00000,5.27033,5.27033,3372662.63500,197000000000000000000.00000,70.00000,548.77608,17447.12791,3633213.00000,2.81658,2.81658,1816607.90800,18200000000000000000.00000,133.00000,-71.71152,33651.30316,7391331.00000,7.00000,7.00000,3695669.00000,280000000000000000000.00000,30113.03571,16219.70089,32997.01339,4.21751,4.14130,0.22495,7.54412,1.64755,1.64755,4.59583,0.25990,2.27167,2.30723,0.15594,6.63137,0.61176,0.61176,3.62157,0.07253,4.62143,4.59326,0.26587,7.62990,1.68284,1.68284,4.65637,0.39801
47.00000,137.26595,26935.40660,5726577.00000,4.36530,4.36530,2863290.68300,99800000000000000000.00000,4.00000,-565.41208,23151.11758,3735710.00000,-8.68095,-8.68095,1867850.66000,24800000000000000000.00000,56.00000,339.51983,28670.66844,6203681.00000,-3.15425,-3.15425,3101838.92300,135000000000000000000.00000,25565.07589,16677.27679,27695.00446,3.58054,3.05417,0.24524,7.42745,0.84657,0.84657,4.13701,0.32205,2.33575,1.34718,0.39471,7.44314,0.02353,0.07892,3.73333,2.67925,3.87885,3.61875,0.24672,7.42598,0.89559,0.89559,4.16078,0.29733
145.00000,27.73487,26206.10207,5729965.00000,3.53169,3.53169,2864984.26600,98000000000000000000.00000,117.00000,-428.83478,19205.88314,4063480.00000,2.35647,2.35647,2031741.17800,25100000000000000000.00000,153.00000,-305.56462,28058.30206,6145643.00000,-0.41105,-0.41105,3072821.29400,129000000000000000000.00000,25580.20089,18140.53571,27435.90625,3.58266,3.44828,0.13683,5.71716,1.12990,1.12990,3.42353,0.05046,2.54069,2.13652,0.17146,5.66029,0.58431,0.58431,3.12230,0.08596,3.84256,3.78799,0.15191,5.93088,1.12647,1.12647,3.52868,0.06921
157.00000,-465.96385,30781.88253,6736476.00000,0.39306,0.39306,3368238.19700,190000000000000000000.00000,132.00000,-371.68050,23850.18095,4815411.00000,-0.09067,-0.09067,2407705.45500,58500000000000000000.00000,175.00000,159.71497,34311.40615,7572069.00000,-0.14901,-0.14901,3786034.42500,297000000000000000000.00000,30073.55357,21497.37054,33803.87946,4.21198,4.07022,0.21069,7.33333,1.42696,1.42696,4.38015,0.20326,3.01084,2.59865,0.48993,7.90000,0.08824,0.08824,3.99412,2.21486,4.73444,4.77953,0.24280,7.74069,1.69755,1.69755,4.71912,0.29726
114.00000,-165.61582,25691.24092,5652276.00000,0.44663,0.44663,2826138.22300,93500000000000000000.00000,109.00000,-287.58616,22193.51868,4513181.00000,0.59905,0.59905,2256590.80000,42900000000000000000.00000,112.00000,150.65350,27967.30930,6158819.00000,1.64032,1.64032,3079410.32000,130000000000000000000.00000,25233.37500,20148.12946,27494.72768,3.53409,3.57059,0.26886,6.33529,1.01569,1.01569,3.67549,0.15628,2.82187,3.24620,0.66028,7.74608,0.08627,0.13333,3.91618,2.60679,3.85080,3.56250,0.35294,6.78431,1.56275,1.56275,4.17353,0.32586
119.00000,38.44139,26815.78102,5741302.00000,2.66082,2.66082,2870652.33000,99000000000000000000.00000,91.00000,-945.60075,21913.40177,4409909.00000,15.94241,15.94241,2204962.47100,40200000000000000000.00000,120.00000,-158.48925,31663.48272,6560958.00000,-7.72657,-7.72657,3280475.13700,175000000000000000000.00000,25630.81250,19687.09375,29289.99107,3.58975,3.69473,0.30771,7.18333,0.86422,0.86422,4.02377,0.51618,2.75730,2.38701,0.51335,7.66618,0.09020,1.10441,3.87819,2.03012,4.10224,4.22819,0.48682,7.51765,0.81225,0.81225,4.16495,2.07989
108.00000,122.23470,21920.99814,4712551.00000,8.66980,8.66980,2356279.83500,45700000000000000000.00000,174.00000,712.28209,23474.49711,4162590.00000,6.60235,6.60235,2081298.30100,30100000000000000000.00000,115.00000,86.76900,24076.70445,5172328.00000,-0.61140,-0.61140,2586163.69400,67100000000000000000.00000,21038.17411,18582.99107,23090.75000,2.94652,3.22708,0.20081,6.38333,0.57843,0.68775,3.48088,0.16376,2.60266,2.20123,0.34315,5.45735,0.02108,0.02108,2.73922,1.69080,3.23400,3.53039,0.24456,6.81569,0.65735,0.88725,3.73652,0.28101
175.00000,27.46309,33093.18925,7155118.00000,-1.58120,-1.58120,3577558.20900,244000000000000000000.00000,85.00000,-120.75285,17542.75616,3124209.00000,-9.20775,-9.20775,1562099.89600,11700000000000000000.00000,195.00000,-726.19193,36930.14172,8032811.00000,8.49693,8.49693,4016409.74800,389000000000000000000.00000,31942.49107,13947.36161,35860.76339,4.47374,4.40123,0.43404,6.54020,0.79951,0.79951,3.66985,0.79039,1.95341,0.73064,0.41925,6.27745,0.04069,0.04069,3.15907,1.04616,5.02252,5.20907,0.41786,6.96863,1.02843,1.02843,3.99853,0.71507
39.00000,-1058.15015,21924.52678,4264008.00000,7.85711,7.85711,2132007.92900,35800000000000000000.00000,11.00000,-477.37377,11397.70643,1509499.00000,-19.47549,-19.47549,754739.76230,960000000000000000.00000,40.00000,674.28951,24544.97780,4695489.00000,-0.24361,-0.24361,2347744.37800,55000000000000000000.00000,19035.75000,6738.83482,20962.00446,2.66607,2.54988,0.31698,6.50784,0.08775,0.08775,3.29779,0.89779,0.94381,0.42047,0.36080,7.52647,0.00784,0.00784,3.76716,0.93797,2.93585,2.87304,0.48379,7.13775,0.01471,0.01471,3.57623,3.27941
113.00000,-176.09566,25405.83055,5616176.00000,0.51849,0.51849,2808088.25900,89500000000000000000.00000,94.00000,267.44501,17667.26346,3584748.00000,1.11102,1.11102,1792374.55600,15900000000000000000.00000,120.00000,-738.19791,29600.65423,6557525.00000,-2.06826,-2.06826,3278761.46600,168000000000000000000.00000,25072.21429,16003.33929,29274.66518,3.51151,3.58064,0.22342,6.34804,1.04265,1.04265,3.69534,0.09537,2.24136,2.53824,0.36710,6.27402,0.11176,0.11176,3.19289,0.49236,4.10009,4.20466,0.25406,7.10196,0.95784,0.95784,4.02990,0.16581
101.00000,-102.81225,26997.60544,5857562.00000,2.71084,2.71084,2928782.35500,108000000000000000000.00000,55.00000,192.73511,15228.14818,2824921.00000,0.83255,0.83255,1412460.91600,6830000000000000000.00000,118.00000,-316.96459,29536.09051,6384955.00000,0.39759,0.39759,3192477.69900,155000000000000000000.00000,26149.83036,12611.25446,28504.26339,3.66244,3.37463,0.24942,6.46275,1.11422,1.89265,3.78848,0.22131,1.76628,1.41924,0.38809,7.87794,0.07941,0.07941,3.97868,0.99391,3.99219,3.70147,0.27651,6.80294,1.23971,1.23971,4.02132,0.35430
