Red,Green,Blue,Gray_Average,Gray_Median,Gray_SD,Gray_Max,Gray_Min,Gray_Skewness,Gray_Kurtusis,Gray_IQR,Area_Mean,Area_SD,BoundingBox_Mean,BoundingBox_SD,BoundingBox_Skewness,BoundingBox_Kurtusis,Eccentricity_Mean,Eccentricity_SD,FilledArea_Mean,FilledArea_SD,Area,Entropy,Above_Red,Above_Green,Above_Blue,Below_Red,Below_Green,Below_Blue,Target
98.85793,88.69704,79.52433,0.03216,0,0.0655,1,0,1.3402,8.78547,0,5146,0,199.75,222.65912,0,1.00325,0.77161,0,5346,0,160000,0.20512,55528,104472,57528,102472,52337,107663,1
138.37151,140.61934,116.82451,0.01467,0,0.0581,1,0,0.61239,5.10805,0,2347,0,196.25,207.17726,0.00456,1.0076,0.499,0,2567,0,160000,0.11036,78483,81517,78421,81579,72843,87157,1
155.07405,149.16022,125.03927,0.04462,0,0.05835,1,0,3.02543,26.07599,0,7139,0,199.75,228.91938,0,1,0.59011,0,8287,0,160000,0.26308,85315,74685,72409,87591,68456,91544,1
136.62711,132.37908,107.15627,0.02069,0,0.05855,1,0,0.68372,5.7001,0,3310,0,198.75,216.05188,0.00197,1.01517,0.65218,0,3772,0,160000,0.14528,58735,101265,57880,102120,53617,106383,1
114.73093,117.21694,86.83647,0.02761,0,0.06308,1,0,1.43987,8.95601,0,4417,0,199.75,213.46292,0,1.00494,0.61612,0,4637,0,160000,0.18224,88025,71975,84927,75073,69138,90862,1
117.48532,121.50232,101.62233,0.02437,0,0.04929,1,0,2.11236,21.6969,0,3899,0,199.75,219.10519,0,1.00003,0.26005,0,3976,0,160000,0.16531,92043,67957,77247,82753,77613,82387,1
141.55933,146.31857,114.39108,0.01673,0,0.05608,1,0,1.20924,4.76565,0,2677,0,199.75,209.68806,0,1.0368,0.38464,0,2841,0,160000,0.12267,75622,84378,74543,85457,70156,89844,1
123.60738,123.34129,94.58391,0.01834,0,0.04615,1,0,0.57224,4.84933,0,2935,0,199.75,228.91938,0,1,0.63021,0,3159,0,160000,0.13204,70929,89071,71959,88041,66289,93711,1
137.10785,144.64343,106.29561,0.03132,0,0.04668,1,0,2.10099,11.71742,0,5011,0,198.5,226.9049,0.00015,1.00022,0.80913,0,5132,0,160000,0.20096,62731,97269,60376,99624,64360,95640,1
137.58996,130.58879,116.27736,0.03912,0,0.05688,1,0,2.16484,29.47397,0,6259,0,199.75,223.78356,0,1.00216,0.40587,0,6465,0,160000,0.23824,82176,77824,84275,75725,81763,78237,1
136.24883,139.67263,109.77091,0.03472,0,0.05759,1,0,1.87352,14.53404,0,5555,0,199.75,228.91938,0,1,0.77616,0,5711,0,160000,0.21753,80182,79818,81170,78830,76631,83369,1
140.04884,154.04488,140.27979,0.02723,0,0.04605,1,0,1.67817,30.62021,0,4357,0,199.75,225.48189,0,1.00094,0.67004,0,4538,0,160000,0.18031,85626,74374,86424,73576,79926,80074,1
118.61783,119.03278,94.64983,0.04816,0,0.05292,1,0,0.27183,2.96266,0,7705,0,199.75,228.91938,0,1,0.16226,0,8264,0,160000,0.27851,80419,79581,80686,79314,81970,78030,1
107.30362,103.56514,92.38691,0.03485,0,0.04845,1,0,1.4252,11.43183,0,5576,0,199.75,228.91938,0,1,0.63965,0,6466,0,160000,0.21816,69709,90291,67329,92671,66690,93310,1
133.14739,138.79524,132.12212,0.02868,0,0.06565,1,0,0.67711,5.31859,0,4589,0,199.75,228.91938,0,1,0.64671,0,4927,0,160000,0.18773,89427,70573,89701,70299,85409,74591,1
116.09029,123.41062,103.56539,0.027,0,0.07112,1,0,1.3371,14.4655,0,4320,0,199.75,198.56254,0,1.00975,0.70396,0,4427,0,160000,0.17912,71295,88705,68855,91145,65013,94987,1
146.70526,150.94945,146.99446,0.01508,0,0.07397,1,0,0.72217,5.3219,0,2413,0,186,172.58283,0.08445,1.1272,0.84394,0,2513,0,160000,0.11285,89726,70274,79007,80993,75276,84724,1
136.22699,132.45092,120.69214,0.02244,0,0.06857,1,0,1.20251,4.49209,0,3591,0,192,220.33422,0.00988,1.01316,0.76818,0,4593,0,160000,0.15495,96575,63425,97647,62353,100456,59544,1
119.42164,125.17587,117.48158,0.02266,0,0.0776,1,0,0.7267,2.91928,0,3625,0,199.75,205.13918,0,1.01817,0.64941,0,3974,0,160000,0.15611,88471,71529,88292,71708,89670,70330,1
107.47943,109.69182,98.44398,0.03749,0,0.04346,1,0,0.82951,7.83448,0,5999,0,199.75,224.91424,0,1.00129,0.47608,0,6320,0,160000,0.23068,79611,80389,76926,83074,80520,79480,1
124.58048,128.40839,107.23373,0.04153,0,0.05562,1,0,1.30377,8.9997,0,6644,0,199.75,228.91938,0,1,0.58038,0,6853,0,160000,0.24924,84686,75314,83179,76821,79996,80004,1
131.21047,154.32999,116.3585,0.01946,0,0.05298,1,0,2.16301,12.84198,0,3113,0,199.75,196.61829,0,1.00124,0.49434,0,3440,0,160000,0.13838,84393,75607,79853,80147,81561,78439,1
148.32769,156.14545,113.96729,0.01942,0,0.03831,1,0,0.29528,4.11226,0,3107,0,198,206.4546,-0.00548,1.03518,0.65109,0,3607,0,160000,0.13816,85731,74269,97342,62658,76420,83580,1
121.97285,134.03469,127.54142,0.02193,0,0.05552,1,0,1.05836,5.81208,0,3508,0,199.75,228.91938,0,1,0.81038,0,3703,0,160000,0.15212,84183,75817,84811,75189,83002,76998,1
94.19318,93.33701,71.61806,0.09114,0,0.05078,1,0,0.12957,5.34129,0,14582,0,199.75,228.91938,0,1,0.33662,0,15692,0,160000,0.44026,53021,106979,51583,108417,44920,115080,1
138.61723,143.46124,137.51558,0.01443,0,0.06725,1,0,0.46537,2.73768,0,2309,0,183.5,211.82422,0.04671,1.06204,0.64697,0,2627,0,160000,0.10891,83379,76621,82952,77048,80707,79293,1
126.10094,133.46701,104.62943,0.02546,0,0.05423,1,0,1.00421,8.90211,0,4074,0,194.75,223.29521,0.00401,1.00534,0.6174,0,4459,0,160000,0.1711,82141,77859,78512,81488,80478,79522,1
133.37956,135.99967,118.87219,0.01538,0,0.05805,1,0,0.30835,1.68225,0,2460,0,198.75,212.1338,-0.00231,1.02005,0.63584,0,2833,0,160000,0.11462,91161,68839,86083,73917,86798,73202,1
126.08837,117.49694,104.42503,0.01959,0,0.07,1,0,0.20195,3.79427,0,3135,0,193.5,200.43494,-0.01582,1.02662,0.64002,0,3966,0,160000,0.13915,79825,80175,81188,78812,82214,77786,1
142.40623,145.70509,124.24811,0.02573,0,0.05297,1,0,1.67986,13.58879,0,4117,0,199.75,228.91938,0,1,0.48107,0,4425,0,160000,0.17251,67234,92766,67067,92933,68990,91010,1
155.36044,152.41488,137.27525,0.04698,0,0.05479,1,0,2.21476,73.03665,0,7517,0,199.75,228.91938,0,1,0.37564,0,8677,0,160000,0.27343,93043,66957,91510,68490,72189,87811,1
106.84129,106.42454,95.1344,0.02142,0,0.06621,1,0,1.14918,7.9222,0,3427,0,199.5,217.4063,0.00043,1.01183,0.66374,0,4074,0,160000,0.14933,76703,83297,73663,86337,69085,90915,1
117.75831,129.01411,123.91726,0.0354,0,0.05148,1,0,0.91741,9.46053,0,5664,0,199.75,228.91938,0,1,0.56934,0,5894,0,160000,0.22079,100301,59699,102608,57392,94371,65629,1
76.1939,82.32367,64.89604,0.02731,0,0.06152,1,0,2.15096,23.96132,0,4369,0,199.75,188.50486,0,1,0.8155,0,4568,0,160000,0.1807,65147,94853,64899,95101,64230,95770,1
108.99974,114.19859,65.24548,0.03644,0,0.04645,1,0,2.19948,14.59351,0,5830,0,199.75,224.34813,0,1.00169,0.66945,0,5915,0,160000,0.22571,69487,90513,66500,93500,52330,107670,1
108.95281,119.19395,116.52876,0.07052,0,0.05395,1,0,2.43821,40.54124,0,11283,0,199.75,228.91938,0,1,0.63247,0,11909,0,160000,0.36786,100333,59667,106367,53633,94067,65933,2
127.5164,133.0887,135.68344,0.05401,0,0.07553,1,0,0.28084,3.95107,0,8641,0,199.75,198.42148,0,1.00409,0.78591,0,10005,0,160000,0.30318,103344,56656,102448,57552,100532,59468,2
104.85978,117.70438,131.71061,0.02522,0,0.03426,1,0,0.43631,3.01772,0,4035,0,199.75,224.34813,0,1.00169,0.62837,0,4058,0,160000,0.16982,104774,55226,104610,55390,104512,55488,2
104.32633,153.77454,188.52236,0.04879,0,0.10036,1,0,1.34315,8.57788,0,7806,0,195,192.19825,0.01154,1.02143,0.82205,0,8176,0,160000,0.28122,121743,38257,122374,37626,119071,40929,2
159.28323,164.18379,168.74003,0.06321,0,0.06713,1,0,1.82816,10.3991,0,10113,0,199.75,226.62175,0,1.00042,0.6176,0,10673,0,160000,0.34004,95851,64149,97100,62900,100059,59941,2
127.13739,125.02253,117.1215,0.07634,0,0.03039,1,0,0.27837,3.01302,0,12215,0,199.75,228.91938,0,1,0.18921,0,12950,0,160000,0.38916,98333,61667,95594,64406,85849,74151,2
123.38068,140.12898,71.28623,0.12339,0,0.04652,1,0,0.51573,5.40812,0,19742,0,199.75,206.60853,0,1.05182,0.75904,0,20840,0,160000,0.53902,97518,62482,107072,52928,87289,72711,2
94.72411,94.36173,73.7865,0.03193,0,0.04792,1,0,2.09377,23.28872,0,5109,0,199,228.05665,0.00009,1.00012,0.4029,0,7869,0,160000,0.20399,85135,74865,85725,74275,82329,77671,2
134.01404,126.06144,116.23196,0.05571,0,0.06236,1,0,0.90577,12.02947,0,8914,0,198,212.05227,0.00473,1.02775,0.80387,0,9337,0,160000,0.31018,95205,64795,85285,74715,75459,84541,2
115.64766,114.99002,107.13483,0.13064,0,0.04032,1,0,0.44344,3.08965,0,20903,0,199.75,228.91938,0,1,0.34598,0,21945,0,160000,0.5592,76530,83470,76379,83621,67443,92557,2
125.40718,117.93048,114.98105,0.08569,0,0.03845,1,0,0.7494,6.4729,0,13711,0,199.75,228.91938,0,1,0.37242,0,14080,0,160000,0.42193,85483,74517,80224,79776,80888,79112,2
129.22796,120.9524,108.7537,0.07152,0,0.0732,1,0,0.86479,18.88272,0,11443,0,199.75,228.91938,0,1,0.69268,0,12224,0,160000,0.37157,84551,75449,88345,71655,80754,79246,2
114.02986,111.06002,60.60763,0.04893,0,0.0898,1,0,2.66695,75.70813,0,7829,0,191,201.20678,0.00561,1.01145,0.79745,0,8276,0,160000,0.28184,76517,83483,98696,61304,55927,104073,2
131.38426,135.84489,134.39923,0.05783,0,0.03697,1,0,0.78831,7.76241,0,9253,0,199.75,226.62175,0,1.00042,0.67628,0,9592,0,160000,0.31877,101109,58891,104288,55712,98594,61406,2
132.35492,140.82096,106.38465,0.08782,0,0.03844,1,0,0.65914,5.99127,0,14051,0,199.75,187.64705,0,1.23841,0.50501,0,14949,0,160000,0.42915,82853,77147,106841,53159,62819,97181,2
150.54044,150.15361,143.31816,0.12136,0,0.033,1,0,0.69412,5.62352,0,19418,0,199.75,228.91938,0,1,0.55933,0,20867,0,160000,0.53326,80354,79646,79417,80583,77830,82170,2
147.72189,150.40148,156.74101,0.04191,0,0.0326,1,0,1.27839,13.18049,0,6706,0,199.75,208.65382,0,1.04149,0.50788,0,7541,0,160000,0.25099,104021,55979,103349,56651,103480,56520,2
138.26776,113.42679,74.922,0.03627,0,0.07057,1,0,0.42923,8.29798,0,5803,0,199.75,212.21471,0,1.00145,0.82129,0,6037,0,160000,0.22491,102968,57032,100059,59941,61244,98756,2
113.74863,119.84601,105.62178,0.13195,0,0.0431,1,0,0.60209,4.15406,0,21112,0,199.75,228.91938,0,1,0.18634,0,23529,0,160000,0.56276,82311,77689,81916,78084,74735,85265,2
176.74526,178.37959,179.75944,0.01854,0,0.06039,1,0,0.62433,3.306,0,2966,0,194,178.14741,0.07297,1.43145,0.6176,0,3134,0,160000,0.13315,74455,85545,75435,84565,81792,78208,2
140.59451,140.0538,132.34764,0.13589,0,0.03922,1,0,0.79533,5.44196,0,21742,0,199.75,228.91938,0,1,0.34073,0,23499,0,160000,0.57337,93382,66618,92512,67488,85406,74594,2
109.71153,121.98586,105.62102,0.04999,0,0.06304,1,0,2.18528,12.53696,0,7999,0,199.75,198.75383,0,1.10666,0.63093,0,8106,0,160000,0.28637,79656,80344,91532,68468,64845,95155,2
111.09683,108.84289,103.47597,0.11681,0,0.05116,1,0,0.34109,3.59071,0,18690,0,199.75,228.91938,0,1,0.45271,0,20447,0,160000,0.52013,101889,58111,101403,58597,95919,64081,2
121.72004,149.41418,177.58899,0.03923,0,0.08255,1,0,0.46247,3.53106,0,6276,0,199.75,209.16999,0,1.03911,0.56998,0,6532,0,160000,0.23873,109565,50435,107611,52389,105256,54744,2
103.09611,102.44707,99.29399,0.06847,0,0.06737,1,0,2.66387,14.90904,0,10955,0,199.75,207.62727,0,1.04649,0.57388,0,11967,0,160000,0.36018,84840,75160,94187,65813,96662,63338,2
139.4994,164.17556,181.64695,0.0284,0,0.08051,1,0,2.44684,13.46108,0,4544,0,196,181.72553,0.00929,1.01916,0.74946,0,4682,0,160000,0.1863,110237,49763,109283,50717,109032,50968,2
115.24534,112.35839,81.35931,0.07383,0,0.04188,1,0,1.19277,12.36144,0,11812,0,199.75,213.36686,0,1.02283,0.51126,0,13160,0,160000,0.38004,89355,70645,89525,70475,90808,69192,2
105.86991,107.65643,102.7292,0.1258,0,0.05165,1,0,1.00054,6.05747,0,20128,0,199.75,228.91938,0,1,0.58449,0,22891,0,160000,0.54581,79178,80822,78693,81307,71572,88428,2
116.94216,131.28733,148.12531,0.05026,0,0.06601,1,0,0.93125,4.48496,0,8041,0,199.75,228.91938,0,1,0.37677,0,8141,0,160000,0.28748,91725,68275,91368,68632,91841,68159,2
102.55551,101.16266,98.95546,0.07081,0,0.06064,1,0,1.06116,5.11654,0,11329,0,199.75,227.19393,0,1.00023,0.69712,0,12622,0,160000,0.36893,85212,74788,86177,73823,84344,75656,2
79.66108,83.90243,70.15019,0.05603,0,0.05127,1,0,4.34533,45.65272,0,8964,0,199.75,228.91938,0,1,0.64048,0,9334,0,160000,0.31146,61393,98607,65505,94495,59202,100798,2
177.0457,168.67494,163.57769,0.02515,0,0.06565,1,0,0.45554,3.04711,0,4024,0,196,195.77496,-0.00098,1.00217,0.79811,0,4124,0,160000,0.16945,111759,48241,112633,47367,113753,46247,2
123.70891,141.79091,153.56804,0.05244,0,0.11833,1,0,1.65975,8.90102,0,8391,0,191.25,193.62528,0.02796,1.04405,0.80497,0,9042,0,160000,0.29669,105896,54104,103572,56428,101533,58467,2
136.65994,130.74233,119.92234,0.07273,0,0.05224,1,0,1.50882,9.04682,0,11637,0,199.75,226.62175,0,1.00042,0.39388,0,12338,0,160000,0.37603,107962,52038,107286,52714,106413,53587,2
113.78044,109.29417,91.66709,0.07502,0,0.03829,1,0,0.40636,3.44664,0,12003,0,199.75,201.63602,0,1.08348,0.73393,0,12823,0,160000,0.38438,90653,69347,90311,69689,84026,75974,2
114.6783,120.52953,116.63644,0.06358,0,0.04606,1,0,2.97573,31.40601,0,10173,0,199.75,214.43433,0,1.01951,0.58375,0,10488,0,160000,0.3415,100913,59087,101339,58661,93249,66751,2
118.93424,112.01853,112.96795,0.01751,0,0.04645,1,0,0.28854,3.20314,0,2802,0,199.75,208.65382,0,1.04149,0.76291,0,2802,0,160000,0.12724,74024,85976,75463,84537,76166,83834,2
201.31962,184.69483,147.31272,0.03691,0,0.08321,1,0,0.74521,5.17697,0,5906,0,194.75,187.72697,-0.01019,1.01599,0.77753,0,6187,0,160000,0.22795,118050,41950,118689,41311,119075,40925,2
114.98653,122.03923,119.49856,0.03483,0,0.07935,1,0,1.62645,35.154,0,5572,0,190.75,208.42285,0.00497,1.01102,0.83684,0,6031,0,160000,0.21804,109358,50642,105415,54585,100230,59770,2
132.51924,118.60155,126.25936,0.04658,0,0.04571,1,0,2.12345,16.48097,0,7452,0,199.75,228.91938,0,1,0.59432,0,9504,0,160000,0.27167,88832,71168,80341,79659,87722,72278,2
131.49011,155.07267,109.18618,0.07806,0,0.04176,1,0,0.75934,5.53591,0,12489,0,199.75,228.91938,0,1,0.63728,0,13306,0,160000,0.39529,94332,65668,96783,63217,88750,71250,2
163.77558,145.14053,104.18334,0.03229,0,0.05772,1,0,2.38989,11.51113,0,5167,0,199.75,205.59771,0,1.05747,0.75927,0,5226,0,160000,0.20577,106054,53946,108276,51724,105299,54701,2
99.95275,99.85507,94.08977,0.11542,0,0.03181,1,0,0.50157,3.88507,0,18467,0,199.75,228.91938,0,1,0.60311,0,20015,0,160000,0.51605,89140,70860,89564,70436,86087,73913,2
109.13523,115.78723,82.28267,0.09991,0,0.05944,1,0,0.30363,4.43247,0,15986,0,199.75,228.91938,0,1,0.49011,0,17038,0,160000,0.46872,78549,81451,83524,76476,70511,89489,2
106.84489,116.15926,103.15168,0.08949,0,0.0422,1,0,0.21054,3.74252,0,14319,0,199.75,228.91938,0,1,0.32543,0,15994,0,160000,0.43478,76697,83303,78549,81451,64710,95290,2
102.7573,121.12544,91.55332,0.0274,0,0.0763,1,0,2.34696,15.04551,0,4384,0,186.75,196.60557,-0.00671,1.02404,0.84889,0,4459,0,160000,0.18118,71153,88847,82971,77029,52034,107966,2
102.03171,143.73539,156.6128,0.05016,0,0.06148,1,0,1.46175,16.11908,0,8025,0,199.25,212.21628,-0.00124,1.02311,0.78707,0,8463,0,160000,0.28706,99646,60354,93814,66186,90728,69272,2
150.43103,150.46649,119.28876,0.05262,0,0.06994,1,0,3.24738,25.42499,0,8419,0,199.75,219.87591,0,1.00705,0.83271,0,8663,0,160000,0.29742,96629,63371,107308,52692,83547,76453,2
89.35207,82.26363,47.82708,0.10091,0,0.0487,1,0,1.34941,17.6374,0,16146,0,199.75,228.91938,0,1,0.54088,0,16496,0,160000,0.47188,82013,77987,83563,76437,61981,98019,2
117.77153,113.85164,110.70131,0.02391,0,0.092,1,0,0.34824,2.90259,0,3826,0,188,150.66021,0.04419,1.05893,0.85297,0,4832,0,160000,0.16288,118937,41063,119420,40580,117544,42456,2
155.19444,145.66183,130.82038,0.07824,0,0.05614,1,0,5.18454,167.35808,0,12518,0,199.75,218.77405,0,1.00901,0.64855,0,13373,0,160000,0.39594,95147,64853,92144,67856,85410,74590,2
151.47314,177.73323,130.80957,0.05403,0,0.04241,1,0,3.4137,47.05468,0,8645,0,199.75,220.98435,0,1.00534,0.27811,0,9435,0,160000,0.30328,108858,51142,110684,49316,105898,54102,2
77.54789,102.16728,127.14293,0.05074,0,0.04833,1,0,2.72852,30.86536,0,8118,0,199.75,217.67885,0,1.01122,0.36436,0,8634,0,160000,0.28952,94613,65387,87027,72973,78494,81506,2
119.85578,139.04834,105.97503,0.05189,0,0.03428,1,0,0.49563,8.72147,0,8302,0,199.75,211.77917,0,1.02836,0.66763,0,8813,0,160000,0.29436,108985,51015,112946,47054,95673,64327,2
126.15533,125.59573,127.62186,0.02366,0,0.05429,1,0,0.62993,2.13311,0,3785,0,199.75,220.98435,0,1.00534,0.64261,0,3983,0,160000,0.1615,80215,79785,75779,84221,67601,92399,2
128.76269,146.03144,86.36522,0.19548,0,0.04277,1,0,0.54204,5.05201,0,31277,0,199.75,228.91938,0,1,0.30778,0,33589,0,160000,0.7128,97019,62981,100948,59052,85894,74106,2
99.08659,90.56983,78.20834,0.05886,0,0.04441,1,0,1.11925,11.88298,0,9418,0,199.75,220.98435,0,1.00534,0.6428,0,9634,0,160000,0.32291,95095,64905,92787,67213,85583,74417,2
121.33579,115.86441,112.22021,0.06783,0,0.06232,1,0,0.78192,6.09449,0,10853,0,199.75,228.91938,0,1,0.57025,0,11513,0,160000,0.35778,103006,56994,102905,57095,99401,60599,2
119.53432,136.18088,161.20876,0.04392,0,0.06186,1,0,0.31536,2.66424,0,7027,0,199.75,228.91938,0,1,0.7778,0,7127,0,160000,0.25998,94995,65005,92138,67862,90109,69891,2
130.78503,138.0164,142.24251,0.06817,0,0.03216,1,0,1.30064,8.73977,0,10907,0,199.75,228.91938,0,1,0.51965,0,11575,0,160000,0.35905,78565,81435,85414,74586,93647,66353,2
122.72258,137.67466,97.05715,0.05884,0,0.05053,1,0,1.83288,12.23859,0,9414,0,199.75,228.91938,0,1,0.7295,0,10057,0,160000,0.32281,103316,56684,97763,62237,75840,84160,2
104.45767,95.64303,59.90431,0.08448,0,0.05831,1,0,5.43619,184.29249,0,13516,0,199.75,228.91938,0,1,0.24692,0,14149,0,160000,0.41775,88666,71334,88853,71147,65219,94781,2
133.84386,158.00436,110.59681,0.07966,0,0.04343,1,0,0.85821,7.46477,0,12745,0,199.75,228.91938,0,1,0.65234,0,13348,0,160000,0.40097,96250,63750,99234,60766,89890,70110,2
113.17284,118.04973,117.69991,0.05625,0,0.05002,1,0,0.93355,9.34201,0,9000,0,199.75,228.91938,0,1,0.66964,0,9251,0,160000,0.31238,82813,77187,84312,75688,85244,74756,2
93.72388,99.47993,95.99053,0.0469,0,0.05195,1,0,0.7375,4.90288,0,7504,0,199.75,228.91938,0,1,0.607,0,7917,0,160000,0.27308,70598,89402,77720,82280,62834,97166,2
149.84729,131.43449,84.27554,0.07371,0,0.0364,1,0,0.40677,3.64994,0,11794,0,199.75,212.83581,0,1.0246,0.55146,0,12200,0,160000,0.37963,101431,58569,101169,58831,79938,80062,2
129.15482,135.12051,86.87249,0.04362,0,0.07209,1,0,1.85887,32.01113,0,6979,0,195.5,221.83966,0.00362,1.00494,0.84944,0,7077,0,160000,0.25864,88556,71444,90554,69446,91813,68187,2
183.88688,165.28929,130.98281,0.03269,0,0.07181,1,0,0.6427,4.27345,0,5231,0,193.5,221.9373,0.00634,1.00845,0.82349,0,6180,0,160000,0.20773,108547,51453,111206,48794,103450,56550,2
116.52878,102.36089,86.9061,0.02421,0,0.07513,1,0,1.31661,12.83801,0,3873,0,191,186.63378,0.02252,1.03092,0.84375,0,4037,0,160000,0.16445,85308,74692,85913,74087,83464,76536,2
150.77596,140.85718,119.36567,0.05474,0,0.04391,1,0,1.78952,15.06734,0,8759,0,199.75,208.65382,0,1.04149,0.73883,0,9442,0,160000,0.30622,93414,66586,100876,59124,93114,66886,2
138.8368,151.67595,95.40013,0.09988,0,0.03835,1,0,0.82755,6.8831,0,15980,0,199.75,228.91938,0,1,0.61741,0,17510,0,160000,0.4686,98220,61780,98887,61113,88768,71232,2
144.67834,141.54203,145.70379,0.03526,0,0.06782,1,0,2.00484,13.15438,0,5641,0,191.5,204.67739,-0.00747,1.01151,0.85579,0,6079,0,160000,0.2201,110763,49237,104042,55958,97228,62772,2
117.58108,124.92938,132.07925,0.03832,0,0.05696,1,0,0.5056,4.19157,0,6131,0,191.5,219.80635,0.01125,1.01498,0.57983,0,6481,0,160000,0.23453,75879,84121,88584,71416,88630,71370,2
97.58853,98.93825,109.78913,0.03556,0,0.05571,1,0,0.8372,4.0182,0,5689,0,190.75,212.034,0.0247,1.03781,0.51661,0,5793,0,160000,0.22153,99011,60989,96451,63549,78832,81168,2
69.77573,90.35103,109.93228,0.02689,0,0.04374,1,0,1.36106,21.46877,0,4303,0,199.75,220.98435,0,1.00534,0.68041,0,4409,0,160000,0.17857,87234,72766,89129,70871,85932,74068,2
153.33658,146.93857,143.08012,0.02368,0,0.05684,1,0,0.67866,5.28568,0,3788,0,198.5,206.17751,-0.001,1.00246,0.85796,0,3985,0,160000,0.1616,107946,52054,106543,53457,103751,56249,2
95.23716,88.20396,74.7713,0.11462,0,0.05728,1,0,1.54749,12.4239,0,18339,0,199.75,228.91938,0,1,0.39762,0,19824,0,160000,0.51369,88458,71542,89839,70161,88104,71896,2
144.2492,159.84719,169.51873,0.03848,0,0.06108,1,0,0.49132,8.97055,0,6156,0,198.5,207.59937,-0.00387,1.03461,0.84725,0,6188,0,160000,0.23526,111695,48305,109477,50523,108920,51080,2
71.61034,91.66468,109.27687,0.03379,0,0.04516,1,0,1.68498,14.45259,0,5406,0,199.75,213.8997,0,1.02113,0.38374,0,5798,0,160000,0.21304,87126,72874,89112,70888,85909,74091,2
103.31078,107.89903,92.71366,0.03384,0,0.04799,1,0,3.2274,48.40208,0,5415,0,199.75,212.83581,0,1.0246,0.56865,0,5490,0,160000,0.21332,83822,76178,86754,73246,75481,84519,2
93.83795,115.6196,67.00341,0.17509,0,0.04522,1,0,0.4021,5.52099,0,28015,0,199.75,228.91938,0,1,0.2479,0,29620,0,160000,0.66923,85578,74422,89444,70556,74209,85791,2
131.83534,143.35407,108.31258,0.08848,0,0.04592,1,0,0.30679,4.41335,0,14156,0,199.75,228.91938,0,1,0.44296,0,14470,0,160000,0.43136,94684,65316,93636,66364,78079,81921,2
91.66759,92.45528,61.75148,0.09431,0,0.05834,1,0,0.90503,12.82093,0,15090,0,199.75,228.91938,0,1,0.23705,0,16240,0,160000,0.4507,60276,99724,58120,101880,54325,105675,2
105.27899,105.27899,105.27899,0.01916,0,0.05636,1,0,1.28864,29.27676,0,3065,0,185.75,180.26023,0.0086,1.01835,0.59455,0,3221,0,160000,0.13668,59892,100108,59892,100108,59892,100108,2
108.51511,105.72594,97.46256,0.02988,0,0.03685,1,0,0.26772,2.48364,0,4781,0,199.75,220.42932,0,1.00616,0.63054,0,5008,0,160000,0.1938,85974,74026,86345,73655,86841,73159,2
80.30105,91.13011,59.85931,0.02942,0,0.04262,1,0,1.00841,7.6077,0,4707,0,198.75,216.47036,-0.00153,1.00931,0.75569,0,4812,0,160000,0.19147,76441,83559,87665,72335,67921,92079,2
143.90716,182.10129,214.23037,0.02574,0,0.0795,1,0,1.39203,7.65782,0,4119,0,194.75,177.26087,0.02399,1.06451,0.78156,0,4124,0,160000,0.17258,120286,39714,119836,40164,119197,40803,2
109.14828,97.91434,65.56801,0.13324,0,0.05461,1,0,0.78936,4.44676,0,21319,0,199.75,228.91938,0,1,0.28656,0,22982,0,160000,0.56627,90086,69914,86275,73725,76097,83903,2
103.88863,139.40261,175.1976,0.04349,0,0.09459,1,0,0.54376,27.89925,0,6959,0,193.25,199.15927,-0.00786,1.0105,0.80141,0,7474,0,160000,0.25809,112060,47940,107934,52066,105868,54132,2
121.82668,124.59108,88.79005,0.15214,0,0.03983,1,0,0.51693,4.23224,0,24343,0,199.75,228.91938,0,1,0.36031,0,25858,0,160000,0.61518,83562,76438,84791,75209,76959,83041,2
169.65594,193.45893,206.40743,0.03834,0,0.04683,1,0,2.37652,16.1688,0,6135,0,199.75,228.91938,0,1,0.5496,0,6491,0,160000,0.23465,97497,62503,98255,61745,105245,54755,2
98.4543,114.58301,134.01491,0.03152,0,0.10559,1,0,1.07232,3.58657,0,5043,0,199.75,161.66967,0,1.36326,0.74348,0,5153,0,160000,0.20195,125168,34832,120743,39257,118882,41118,2
84.10734,118.52304,150.41322,0.04086,0,0.07426,1,0,1.17925,9.92278,0,6537,0,199.75,184.54923,0,1.05288,0.82713,0,6635,0,160000,0.2462,116932,43068,111629,48371,104175,55825,2
111.56799,102.03388,57.83447,0.02787,0,0.0599,1,0,0.99975,5.25151,0,4459,0,196,197.80335,-0.01579,1.05972,0.82136,0,4473,0,160000,0.18359,87428,72572,86039,73961,77033,82967,2
110.34968,104.71611,100.88054,0.09803,0,0.04307,1,0,0.20432,3.32891,0,15685,0,199.75,228.91938,0,1,0.57581,0,16161,0,160000,0.46272,80734,79266,85758,74242,85423,74577,2
116.76596,112.94973,111.8209,0.06738,0,0.06104,1,0,1.68959,11.97224,0,10780,0,199.75,228.91938,0,1,0.49188,0,11591,0,160000,0.35605,83998,76002,81998,78002,84587,75413,2
150.97096,153.45138,157.29842,0.03316,0,0.05365,1,0,0.64802,6.5736,0,5305,0,197.5,213.87418,-0.00344,1.0095,0.56007,0,5867,0,160000,0.20998,112022,47978,111146,48854,96527,63473,2
118.27813,135.62708,165.01744,0.01903,0,0.06552,1,0,-0.33787,5.61649,0,3045,0,195,171.8735,-0.04868,1.26258,0.67139,0,3470,0,160000,0.13597,123259,36741,122076,37924,121538,38462,2
