Red,Green,Blue,Gray_Average,Gray_Median,Gray_SD,Gray_Max,Gray_Min,Gray_Skewness,Gray_Kurtusis,Gray_IQR,Area_Mean,Area_SD,BoundingBox_Mean,BoundingBox_SD,BoundingBox_Skewness,BoundingBox_Kurtusis,Eccentricity_Mean,Eccentricity_SD,FilledArea_Mean,FilledArea_SD,Area,Entropy,Above_Red,Above_Green,Above_Blue,Below_Red,Below_Green,Below_Blue,Target
138.37,140.62,116.82,0.01,0.00,0.06,1.00,0.00,0.61,5.11,0.00,2347.00,0.00,196.25,207.18,0.00,1.01,0.50,0.00,2567.00,0.00,160000.00,0.11,78483.00,81517.00,78421.00,81579.00,72843.00,87157.00,1.00
155.07,149.16,125.04,0.04,0.00,0.06,1.00,0.00,3.03,26.08,0.00,7139.00,0.00,199.75,228.92,0.00,1.00,0.59,0.00,8287.00,0.00,160000.00,0.26,85315.00,74685.00,72409.00,87591.00,68456.00,91544.00,1.00
136.63,132.38,107.16,0.02,0.00,0.06,1.00,0.00,0.68,5.70,0.00,3310.00,0.00,198.75,216.05,0.00,1.02,0.65,0.00,3772.00,0.00,160000.00,0.15,58735.00,101265.00,57880.00,102120.00,53617.00,106383.00,1.00
114.73,117.22,86.84,0.03,0.00,0.06,1.00,0.00,1.44,8.96,0.00,4417.00,0.00,199.75,213.46,0.00,1.00,0.62,0.00,4637.00,0.00,160000.00,0.18,88025.00,71975.00,84927.00,75073.00,69138.00,90862.00,1.00
117.49,121.50,101.62,0.02,0.00,0.05,1.00,0.00,2.11,21.70,0.00,3899.00,0.00,199.75,219.11,0.00,1.00,0.26,0.00,3976.00,0.00,160000.00,0.17,92043.00,67957.00,77247.00,82753.00,77613.00,82387.00,1.00
141.56,146.32,114.39,0.02,0.00,0.06,1.00,0.00,1.21,4.77,0.00,2677.00,0.00,199.75,209.69,0.00,1.04,0.38,0.00,2841.00,0.00,160000.00,0.12,75622.00,84378.00,74543.00,85457.00,70156.00,89844.00,1.00
123.61,123.34,94.58,0.02,0.00,0.05,1.00,0.00,0.57,4.85,0.00,2935.00,0.00,199.75,228.92,0.00,1.00,0.63,0.00,3159.00,0.00,160000.00,0.13,70929.00,89071.00,71959.00,88041.00,66289.00,93711.00,1.00
137.11,144.64,106.30,0.03,0.00,0.05,1.00,0.00,2.10,11.72,0.00,5011.00,0.00,198.50,226.90,0.00,1.00,0.81,0.00,5132.00,0.00,160000.00,0.20,62731.00,97269.00,60376.00,99624.00,64360.00,95640.00,1.00
137.59,130.59,116.28,0.04,0.00,0.06,1.00,0.00,2.16,29.47,0.00,6259.00,0.00,199.75,223.78,0.00,1.00,0.41,0.00,6465.00,0.00,160000.00,0.24,82176.00,77824.00,84275.00,75725.00,81763.00,78237.00,1.00
136.25,139.67,109.77,0.03,0.00,0.06,1.00,0.00,1.87,14.53,0.00,5555.00,0.00,199.75,228.92,0.00,1.00,0.78,0.00,5711.00,0.00,160000.00,0.22,80182.00,79818.00,81170.00,78830.00,76631.00,83369.00,1.00
140.05,154.04,140.28,0.03,0.00,0.05,1.00,0.00,1.68,30.62,0.00,4357.00,0.00,199.75,225.48,0.00,1.00,0.67,0.00,4538.00,0.00,160000.00,0.18,85626.00,74374.00,86424.00,73576.00,79926.00,80074.00,1.00
118.62,119.03,94.65,0.05,0.00,0.05,1.00,0.00,0.27,2.96,0.00,7705.00,0.00,199.75,228.92,0.00,1.00,0.16,0.00,8264.00,0.00,160000.00,0.28,80419.00,79581.00,80686.00,79314.00,81970.00,78030.00,1.00
107.30,103.57,92.39,0.03,0.00,0.05,1.00,0.00,1.43,11.43,0.00,5576.00,0.00,199.75,228.92,0.00,1.00,0.64,0.00,6466.00,0.00,160000.00,0.22,69709.00,90291.00,67329.00,92671.00,66690.00,93310.00,1.00
133.15,138.80,132.12,0.03,0.00,0.07,1.00,0.00,0.68,5.32,0.00,4589.00,0.00,199.75,228.92,0.00,1.00,0.65,0.00,4927.00,0.00,160000.00,0.19,89427.00,70573.00,89701.00,70299.00,85409.00,74591.00,1.00
116.09,123.41,103.57,0.03,0.00,0.07,1.00,0.00,1.34,14.47,0.00,4320.00,0.00,199.75,198.56,0.00,1.01,0.70,0.00,4427.00,0.00,160000.00,0.18,71295.00,88705.00,68855.00,91145.00,65013.00,94987.00,1.00
146.71,150.95,146.99,0.02,0.00,0.07,1.00,0.00,0.72,5.32,0.00,2413.00,0.00,186.00,172.58,0.08,1.13,0.84,0.00,2513.00,0.00,160000.00,0.11,89726.00,70274.00,79007.00,80993.00,75276.00,84724.00,1.00
136.23,132.45,120.69,0.02,0.00,0.07,1.00,0.00,1.20,4.49,0.00,3591.00,0.00,192.00,220.33,0.01,1.01,0.77,0.00,4593.00,0.00,160000.00,0.15,96575.00,63425.00,97647.00,62353.00,100456.00,59544.00,1.00
119.42,125.18,117.48,0.02,0.00,0.08,1.00,0.00,0.73,2.92,0.00,3625.00,0.00,199.75,205.14,0.00,1.02,0.65,0.00,3974.00,0.00,160000.00,0.16,88471.00,71529.00,88292.00,71708.00,89670.00,70330.00,1.00
107.48,109.69,98.44,0.04,0.00,0.04,1.00,0.00,0.83,7.83,0.00,5999.00,0.00,199.75,224.91,0.00,1.00,0.48,0.00,6320.00,0.00,160000.00,0.23,79611.00,80389.00,76926.00,83074.00,80520.00,79480.00,1.00
124.58,128.41,107.23,0.04,0.00,0.06,1.00,0.00,1.30,9.00,0.00,6644.00,0.00,199.75,228.92,0.00,1.00,0.58,0.00,6853.00,0.00,160000.00,0.25,84686.00,75314.00,83179.00,76821.00,79996.00,80004.00,1.00
131.21,154.33,116.36,0.02,0.00,0.05,1.00,0.00,2.16,12.84,0.00,3113.00,0.00,199.75,196.62,0.00,1.00,0.49,0.00,3440.00,0.00,160000.00,0.14,84393.00,75607.00,79853.00,80147.00,81561.00,78439.00,1.00
148.33,156.15,113.97,0.02,0.00,0.04,1.00,0.00,0.30,4.11,0.00,3107.00,0.00,198.00,206.45,-0.01,1.04,0.65,0.00,3607.00,0.00,160000.00,0.14,85731.00,74269.00,97342.00,62658.00,76420.00,83580.00,1.00
121.97,134.03,127.54,0.02,0.00,0.06,1.00,0.00,1.06,5.81,0.00,3508.00,0.00,199.75,228.92,0.00,1.00,0.81,0.00,3703.00,0.00,160000.00,0.15,84183.00,75817.00,84811.00,75189.00,83002.00,76998.00,1.00
94.19,93.34,71.62,0.09,0.00,0.05,1.00,0.00,0.13,5.34,0.00,14582.00,0.00,199.75,228.92,0.00,1.00,0.34,0.00,15692.00,0.00,160000.00,0.44,53021.00,106979.00,51583.00,108417.00,44920.00,115080.00,1.00
138.62,143.46,137.52,0.01,0.00,0.07,1.00,0.00,0.47,2.74,0.00,2309.00,0.00,183.50,211.82,0.05,1.06,0.65,0.00,2627.00,0.00,160000.00,0.11,83379.00,76621.00,82952.00,77048.00,80707.00,79293.00,1.00
126.10,133.47,104.63,0.03,0.00,0.05,1.00,0.00,1.00,8.90,0.00,4074.00,0.00,194.75,223.30,0.00,1.01,0.62,0.00,4459.00,0.00,160000.00,0.17,82141.00,77859.00,78512.00,81488.00,80478.00,79522.00,1.00
133.38,136.00,118.87,0.02,0.00,0.06,1.00,0.00,0.31,1.68,0.00,2460.00,0.00,198.75,212.13,0.00,1.02,0.64,0.00,2833.00,0.00,160000.00,0.11,91161.00,68839.00,86083.00,73917.00,86798.00,73202.00,1.00
126.09,117.50,104.43,0.02,0.00,0.07,1.00,0.00,0.20,3.79,0.00,3135.00,0.00,193.50,200.43,-0.02,1.03,0.64,0.00,3966.00,0.00,160000.00,0.14,79825.00,80175.00,81188.00,78812.00,82214.00,77786.00,1.00
142.41,145.71,124.25,0.03,0.00,0.05,1.00,0.00,1.68,13.59,0.00,4117.00,0.00,199.75,228.92,0.00,1.00,0.48,0.00,4425.00,0.00,160000.00,0.17,67234.00,92766.00,67067.00,92933.00,68990.00,91010.00,1.00
155.36,152.41,137.28,0.05,0.00,0.05,1.00,0.00,2.21,73.04,0.00,7517.00,0.00,199.75,228.92,0.00,1.00,0.38,0.00,8677.00,0.00,160000.00,0.27,93043.00,66957.00,91510.00,68490.00,72189.00,87811.00,1.00
106.84,106.42,95.13,0.02,0.00,0.07,1.00,0.00,1.15,7.92,0.00,3427.00,0.00,199.50,217.41,0.00,1.01,0.66,0.00,4074.00,0.00,160000.00,0.15,76703.00,83297.00,73663.00,86337.00,69085.00,90915.00,1.00
117.76,129.01,123.92,0.04,0.00,0.05,1.00,0.00,0.92,9.46,0.00,5664.00,0.00,199.75,228.92,0.00,1.00,0.57,0.00,5894.00,0.00,160000.00,0.22,100301.00,59699.00,102608.00,57392.00,94371.00,65629.00,1.00
76.19,82.32,64.90,0.03,0.00,0.06,1.00,0.00,2.15,23.96,0.00,4369.00,0.00,199.75,188.50,0.00,1.00,0.82,0.00,4568.00,0.00,160000.00,0.18,65147.00,94853.00,64899.00,95101.00,64230.00,95770.00,1.00
109.00,114.20,65.25,0.04,0.00,0.05,1.00,0.00,2.20,14.59,0.00,5830.00,0.00,199.75,224.35,0.00,1.00,0.67,0.00,5915.00,0.00,160000.00,0.23,69487.00,90513.00,66500.00,93500.00,52330.00,107670.00,1.00
108.95,119.19,116.53,0.07,0.00,0.05,1.00,0.00,2.44,40.54,0.00,11283.00,0.00,199.75,228.92,0.00,1.00,0.63,0.00,11909.00,0.00,160000.00,0.37,100333.00,59667.00,106367.00,53633.00,94067.00,65933.00,2.00
127.52,133.09,135.68,0.05,0.00,0.08,1.00,0.00,0.28,3.95,0.00,8641.00,0.00,199.75,198.42,0.00,1.00,0.79,0.00,10005.00,0.00,160000.00,0.30,103344.00,56656.00,102448.00,57552.00,100532.00,59468.00,2.00
104.86,117.70,131.71,0.03,0.00,0.03,1.00,0.00,0.44,3.02,0.00,4035.00,0.00,199.75,224.35,0.00,1.00,0.63,0.00,4058.00,0.00,160000.00,0.17,104774.00,55226.00,104610.00,55390.00,104512.00,55488.00,2.00
104.33,153.77,188.52,0.05,0.00,0.10,1.00,0.00,1.34,8.58,0.00,7806.00,0.00,195.00,192.20,0.01,1.02,0.82,0.00,8176.00,0.00,160000.00,0.28,121743.00,38257.00,122374.00,37626.00,119071.00,40929.00,2.00
159.28,164.18,168.74,0.06,0.00,0.07,1.00,0.00,1.83,10.40,0.00,10113.00,0.00,199.75,226.62,0.00,1.00,0.62,0.00,10673.00,0.00,160000.00,0.34,95851.00,64149.00,97100.00,62900.00,100059.00,59941.00,2.00
127.14,125.02,117.12,0.08,0.00,0.03,1.00,0.00,0.28,3.01,0.00,12215.00,0.00,199.75,228.92,0.00,1.00,0.19,0.00,12950.00,0.00,160000.00,0.39,98333.00,61667.00,95594.00,64406.00,85849.00,74151.00,2.00
123.38,140.13,71.29,0.12,0.00,0.05,1.00,0.00,0.52,5.41,0.00,19742.00,0.00,199.75,206.61,0.00,1.05,0.76,0.00,20840.00,0.00,160000.00,0.54,97518.00,62482.00,107072.00,52928.00,87289.00,72711.00,2.00
94.72,94.36,73.79,0.03,0.00,0.05,1.00,0.00,2.09,23.29,0.00,5109.00,0.00,199.00,228.06,0.00,1.00,0.40,0.00,7869.00,0.00,160000.00,0.20,85135.00,74865.00,85725.00,74275.00,82329.00,77671.00,2.00
134.01,126.06,116.23,0.06,0.00,0.06,1.00,0.00,0.91,12.03,0.00,8914.00,0.00,198.00,212.05,0.00,1.03,0.80,0.00,9337.00,0.00,160000.00,0.31,95205.00,64795.00,85285.00,74715.00,75459.00,84541.00,2.00
115.65,114.99,107.13,0.13,0.00,0.04,1.00,0.00,0.44,3.09,0.00,20903.00,0.00,199.75,228.92,0.00,1.00,0.35,0.00,21945.00,0.00,160000.00,0.56,76530.00,83470.00,76379.00,83621.00,67443.00,92557.00,2.00
125.41,117.93,114.98,0.09,0.00,0.04,1.00,0.00,0.75,6.47,0.00,13711.00,0.00,199.75,228.92,0.00,1.00,0.37,0.00,14080.00,0.00,160000.00,0.42,85483.00,74517.00,80224.00,79776.00,80888.00,79112.00,2.00
129.23,120.95,108.75,0.07,0.00,0.07,1.00,0.00,0.86,18.88,0.00,11443.00,0.00,199.75,228.92,0.00,1.00,0.69,0.00,12224.00,0.00,160000.00,0.37,84551.00,75449.00,88345.00,71655.00,80754.00,79246.00,2.00
114.03,111.06,60.61,0.05,0.00,0.09,1.00,0.00,2.67,75.71,0.00,7829.00,0.00,191.00,201.21,0.01,1.01,0.80,0.00,8276.00,0.00,160000.00,0.28,76517.00,83483.00,98696.00,61304.00,55927.00,104073.00,2.00
131.38,135.84,134.40,0.06,0.00,0.04,1.00,0.00,0.79,7.76,0.00,9253.00,0.00,199.75,226.62,0.00,1.00,0.68,0.00,9592.00,0.00,160000.00,0.32,101109.00,58891.00,104288.00,55712.00,98594.00,61406.00,2.00
132.35,140.82,106.38,0.09,0.00,0.04,1.00,0.00,0.66,5.99,0.00,14051.00,0.00,199.75,187.65,0.00,1.24,0.51,0.00,14949.00,0.00,160000.00,0.43,82853.00,77147.00,106841.00,53159.00,62819.00,97181.00,2.00
150.54,150.15,143.32,0.12,0.00,0.03,1.00,0.00,0.69,5.62,0.00,19418.00,0.00,199.75,228.92,0.00,1.00,0.56,0.00,20867.00,0.00,160000.00,0.53,80354.00,79646.00,79417.00,80583.00,77830.00,82170.00,2.00
147.72,150.40,156.74,0.04,0.00,0.03,1.00,0.00,1.28,13.18,0.00,6706.00,0.00,199.75,208.65,0.00,1.04,0.51,0.00,7541.00,0.00,160000.00,0.25,104021.00,55979.00,103349.00,56651.00,103480.00,56520.00,2.00
138.27,113.43,74.92,0.04,0.00,0.07,1.00,0.00,0.43,8.30,0.00,5803.00,0.00,199.75,212.21,0.00,1.00,0.82,0.00,6037.00,0.00,160000.00,0.22,102968.00,57032.00,100059.00,59941.00,61244.00,98756.00,2.00
113.75,119.85,105.62,0.13,0.00,0.04,1.00,0.00,0.60,4.15,0.00,21112.00,0.00,199.75,228.92,0.00,1.00,0.19,0.00,23529.00,0.00,160000.00,0.56,82311.00,77689.00,81916.00,78084.00,74735.00,85265.00,2.00
176.75,178.38,179.76,0.02,0.00,0.06,1.00,0.00,0.62,3.31,0.00,2966.00,0.00,194.00,178.15,0.07,1.43,0.62,0.00,3134.00,0.00,160000.00,0.13,74455.00,85545.00,75435.00,84565.00,81792.00,78208.00,2.00
140.59,140.05,132.35,0.14,0.00,0.04,1.00,0.00,0.80,5.44,0.00,21742.00,0.00,199.75,228.92,0.00,1.00,0.34,0.00,23499.00,0.00,160000.00,0.57,93382.00,66618.00,92512.00,67488.00,85406.00,74594.00,2.00
109.71,121.99,105.62,0.05,0.00,0.06,1.00,0.00,2.19,12.54,0.00,7999.00,0.00,199.75,198.75,0.00,1.11,0.63,0.00,8106.00,0.00,160000.00,0.29,79656.00,80344.00,91532.00,68468.00,64845.00,95155.00,2.00
111.10,108.84,103.48,0.12,0.00,0.05,1.00,0.00,0.34,3.59,0.00,18690.00,0.00,199.75,228.92,0.00,1.00,0.45,0.00,20447.00,0.00,160000.00,0.52,101889.00,58111.00,101403.00,58597.00,95919.00,64081.00,2.00
121.72,149.41,177.59,0.04,0.00,0.08,1.00,0.00,0.46,3.53,0.00,6276.00,0.00,199.75,209.17,0.00,1.04,0.57,0.00,6532.00,0.00,160000.00,0.24,109565.00,50435.00,107611.00,52389.00,105256.00,54744.00,2.00
103.10,102.45,99.29,0.07,0.00,0.07,1.00,0.00,2.66,14.91,0.00,10955.00,0.00,199.75,207.63,0.00,1.05,0.57,0.00,11967.00,0.00,160000.00,0.36,84840.00,75160.00,94187.00,65813.00,96662.00,63338.00,2.00
139.50,164.18,181.65,0.03,0.00,0.08,1.00,0.00,2.45,13.46,0.00,4544.00,0.00,196.00,181.73,0.01,1.02,0.75,0.00,4682.00,0.00,160000.00,0.19,110237.00,49763.00,109283.00,50717.00,109032.00,50968.00,2.00
115.25,112.36,81.36,0.07,0.00,0.04,1.00,0.00,1.19,12.36,0.00,11812.00,0.00,199.75,213.37,0.00,1.02,0.51,0.00,13160.00,0.00,160000.00,0.38,89355.00,70645.00,89525.00,70475.00,90808.00,69192.00,2.00
105.87,107.66,102.73,0.13,0.00,0.05,1.00,0.00,1.00,6.06,0.00,20128.00,0.00,199.75,228.92,0.00,1.00,0.58,0.00,22891.00,0.00,160000.00,0.55,79178.00,80822.00,78693.00,81307.00,71572.00,88428.00,2.00
116.94,131.29,148.13,0.05,0.00,0.07,1.00,0.00,0.93,4.48,0.00,8041.00,0.00,199.75,228.92,0.00,1.00,0.38,0.00,8141.00,0.00,160000.00,0.29,91725.00,68275.00,91368.00,68632.00,91841.00,68159.00,2.00
102.56,101.16,98.96,0.07,0.00,0.06,1.00,0.00,1.06,5.12,0.00,11329.00,0.00,199.75,227.19,0.00,1.00,0.70,0.00,12622.00,0.00,160000.00,0.37,85212.00,74788.00,86177.00,73823.00,84344.00,75656.00,2.00
79.66,83.90,70.15,0.06,0.00,0.05,1.00,0.00,4.35,45.65,0.00,8964.00,0.00,199.75,228.92,0.00,1.00,0.64,0.00,9334.00,0.00,160000.00,0.31,61393.00,98607.00,65505.00,94495.00,59202.00,100798.00,2.00
177.05,168.67,163.58,0.03,0.00,0.07,1.00,0.00,0.46,3.05,0.00,4024.00,0.00,196.00,195.77,0.00,1.00,0.80,0.00,4124.00,0.00,160000.00,0.17,111759.00,48241.00,112633.00,47367.00,113753.00,46247.00,2.00
123.71,141.79,153.57,0.05,0.00,0.12,1.00,0.00,1.66,8.90,0.00,8391.00,0.00,191.25,193.63,0.03,1.04,0.80,0.00,9042.00,0.00,160000.00,0.30,105896.00,54104.00,103572.00,56428.00,101533.00,58467.00,2.00
136.66,130.74,119.92,0.07,0.00,0.05,1.00,0.00,1.51,9.05,0.00,11637.00,0.00,199.75,226.62,0.00,1.00,0.39,0.00,12338.00,0.00,160000.00,0.38,107962.00,52038.00,107286.00,52714.00,106413.00,53587.00,2.00
113.78,109.29,91.67,0.08,0.00,0.04,1.00,0.00,0.41,3.45,0.00,12003.00,0.00,199.75,201.64,0.00,1.08,0.73,0.00,12823.00,0.00,160000.00,0.38,90653.00,69347.00,90311.00,69689.00,84026.00,75974.00,2.00
114.68,120.53,116.64,0.06,0.00,0.05,1.00,0.00,2.98,31.41,0.00,10173.00,0.00,199.75,214.43,0.00,1.02,0.58,0.00,10488.00,0.00,160000.00,0.34,100913.00,59087.00,101339.00,58661.00,93249.00,66751.00,2.00
118.93,112.02,112.97,0.02,0.00,0.05,1.00,0.00,0.29,3.20,0.00,2802.00,0.00,199.75,208.65,0.00,1.04,0.76,0.00,2802.00,0.00,160000.00,0.13,74024.00,85976.00,75463.00,84537.00,76166.00,83834.00,2.00
201.32,184.69,147.31,0.04,0.00,0.08,1.00,0.00,0.75,5.18,0.00,5906.00,0.00,194.75,187.73,-0.01,1.02,0.78,0.00,6187.00,0.00,160000.00,0.23,118050.00,41950.00,118689.00,41311.00,119075.00,40925.00,2.00
114.99,122.04,119.50,0.03,0.00,0.08,1.00,0.00,1.63,35.15,0.00,5572.00,0.00,190.75,208.42,0.00,1.01,0.84,0.00,6031.00,0.00,160000.00,0.22,109358.00,50642.00,105415.00,54585.00,100230.00,59770.00,2.00
132.52,118.60,126.26,0.05,0.00,0.05,1.00,0.00,2.12,16.48,0.00,7452.00,0.00,199.75,228.92,0.00,1.00,0.59,0.00,9504.00,0.00,160000.00,0.27,88832.00,71168.00,80341.00,79659.00,87722.00,72278.00,2.00
131.49,155.07,109.19,0.08,0.00,0.04,1.00,0.00,0.76,5.54,0.00,12489.00,0.00,199.75,228.92,0.00,1.00,0.64,0.00,13306.00,0.00,160000.00,0.40,94332.00,65668.00,96783.00,63217.00,88750.00,71250.00,2.00
163.78,145.14,104.18,0.03,0.00,0.06,1.00,0.00,2.39,11.51,0.00,5167.00,0.00,199.75,205.60,0.00,1.06,0.76,0.00,5226.00,0.00,160000.00,0.21,106054.00,53946.00,108276.00,51724.00,105299.00,54701.00,2.00
99.95,99.86,94.09,0.12,0.00,0.03,1.00,0.00,0.50,3.89,0.00,18467.00,0.00,199.75,228.92,0.00,1.00,0.60,0.00,20015.00,0.00,160000.00,0.52,89140.00,70860.00,89564.00,70436.00,86087.00,73913.00,2.00
109.14,115.79,82.28,0.10,0.00,0.06,1.00,0.00,0.30,4.43,0.00,15986.00,0.00,199.75,228.92,0.00,1.00,0.49,0.00,17038.00,0.00,160000.00,0.47,78549.00,81451.00,83524.00,76476.00,70511.00,89489.00,2.00
106.84,116.16,103.15,0.09,0.00,0.04,1.00,0.00,0.21,3.74,0.00,14319.00,0.00,199.75,228.92,0.00,1.00,0.33,0.00,15994.00,0.00,160000.00,0.43,76697.00,83303.00,78549.00,81451.00,64710.00,95290.00,2.00
102.76,121.13,91.55,0.03,0.00,0.08,1.00,0.00,2.35,15.05,0.00,4384.00,0.00,186.75,196.61,-0.01,1.02,0.85,0.00,4459.00,0.00,160000.00,0.18,71153.00,88847.00,82971.00,77029.00,52034.00,107966.00,2.00
102.03,143.74,156.61,0.05,0.00,0.06,1.00,0.00,1.46,16.12,0.00,8025.00,0.00,199.25,212.22,0.00,1.02,0.79,0.00,8463.00,0.00,160000.00,0.29,99646.00,60354.00,93814.00,66186.00,90728.00,69272.00,2.00
150.43,150.47,119.29,0.05,0.00,0.07,1.00,0.00,3.25,25.42,0.00,8419.00,0.00,199.75,219.88,0.00,1.01,0.83,0.00,8663.00,0.00,160000.00,0.30,96629.00,63371.00,107308.00,52692.00,83547.00,76453.00,2.00
89.35,82.26,47.83,0.10,0.00,0.05,1.00,0.00,1.35,17.64,0.00,16146.00,0.00,199.75,228.92,0.00,1.00,0.54,0.00,16496.00,0.00,160000.00,0.47,82013.00,77987.00,83563.00,76437.00,61981.00,98019.00,2.00
117.77,113.85,110.70,0.02,0.00,0.09,1.00,0.00,0.35,2.90,0.00,3826.00,0.00,188.00,150.66,0.04,1.06,0.85,0.00,4832.00,0.00,160000.00,0.16,118937.00,41063.00,119420.00,40580.00,117544.00,42456.00,2.00
155.19,145.66,130.82,0.08,0.00,0.06,1.00,0.00,5.18,167.36,0.00,12518.00,0.00,199.75,218.77,0.00,1.01,0.65,0.00,13373.00,0.00,160000.00,0.40,95147.00,64853.00,92144.00,67856.00,85410.00,74590.00,2.00
151.47,177.73,130.81,0.05,0.00,0.04,1.00,0.00,3.41,47.05,0.00,8645.00,0.00,199.75,220.98,0.00,1.01,0.28,0.00,9435.00,0.00,160000.00,0.30,108858.00,51142.00,110684.00,49316.00,105898.00,54102.00,2.00
77.55,102.17,127.14,0.05,0.00,0.05,1.00,0.00,2.73,30.87,0.00,8118.00,0.00,199.75,217.68,0.00,1.01,0.36,0.00,8634.00,0.00,160000.00,0.29,94613.00,65387.00,87027.00,72973.00,78494.00,81506.00,2.00
119.86,139.05,105.98,0.05,0.00,0.03,1.00,0.00,0.50,8.72,0.00,8302.00,0.00,199.75,211.78,0.00,1.03,0.67,0.00,8813.00,0.00,160000.00,0.29,108985.00,51015.00,112946.00,47054.00,95673.00,64327.00,2.00
126.16,125.60,127.62,0.02,0.00,0.05,1.00,0.00,0.63,2.13,0.00,3785.00,0.00,199.75,220.98,0.00,1.01,0.64,0.00,3983.00,0.00,160000.00,0.16,80215.00,79785.00,75779.00,84221.00,67601.00,92399.00,2.00
128.76,146.03,86.37,0.20,0.00,0.04,1.00,0.00,0.54,5.05,0.00,31277.00,0.00,199.75,228.92,0.00,1.00,0.31,0.00,33589.00,0.00,160000.00,0.71,97019.00,62981.00,100948.00,59052.00,85894.00,74106.00,2.00
99.09,90.57,78.21,0.06,0.00,0.04,1.00,0.00,1.12,11.88,0.00,9418.00,0.00,199.75,220.98,0.00,1.01,0.64,0.00,9634.00,0.00,160000.00,0.32,95095.00,64905.00,92787.00,67213.00,85583.00,74417.00,2.00
121.34,115.86,112.22,0.07,0.00,0.06,1.00,0.00,0.78,6.09,0.00,10853.00,0.00,199.75,228.92,0.00,1.00,0.57,0.00,11513.00,0.00,160000.00,0.36,103006.00,56994.00,102905.00,57095.00,99401.00,60599.00,2.00
119.53,136.18,161.21,0.04,0.00,0.06,1.00,0.00,0.32,2.66,0.00,7027.00,0.00,199.75,228.92,0.00,1.00,0.78,0.00,7127.00,0.00,160000.00,0.26,94995.00,65005.00,92138.00,67862.00,90109.00,69891.00,2.00
130.79,138.02,142.24,0.07,0.00,0.03,1.00,0.00,1.30,8.74,0.00,10907.00,0.00,199.75,228.92,0.00,1.00,0.52,0.00,11575.00,0.00,160000.00,0.36,78565.00,81435.00,85414.00,74586.00,93647.00,66353.00,2.00
122.72,137.67,97.06,0.06,0.00,0.05,1.00,0.00,1.83,12.24,0.00,9414.00,0.00,199.75,228.92,0.00,1.00,0.73,0.00,10057.00,0.00,160000.00,0.32,103316.00,56684.00,97763.00,62237.00,75840.00,84160.00,2.00
104.46,95.64,59.90,0.08,0.00,0.06,1.00,0.00,5.44,184.29,0.00,13516.00,0.00,199.75,228.92,0.00,1.00,0.25,0.00,14149.00,0.00,160000.00,0.42,88666.00,71334.00,88853.00,71147.00,65219.00,94781.00,2.00
133.84,158.00,110.60,0.08,0.00,0.04,1.00,0.00,0.86,7.46,0.00,12745.00,0.00,199.75,228.92,0.00,1.00,0.65,0.00,13348.00,0.00,160000.00,0.40,96250.00,63750.00,99234.00,60766.00,89890.00,70110.00,2.00
113.17,118.05,117.70,0.06,0.00,0.05,1.00,0.00,0.93,9.34,0.00,9000.00,0.00,199.75,228.92,0.00,1.00,0.67,0.00,9251.00,0.00,160000.00,0.31,82813.00,77187.00,84312.00,75688.00,85244.00,74756.00,2.00
93.72,99.48,95.99,0.05,0.00,0.05,1.00,0.00,0.74,4.90,0.00,7504.00,0.00,199.75,228.92,0.00,1.00,0.61,0.00,7917.00,0.00,160000.00,0.27,70598.00,89402.00,77720.00,82280.00,62834.00,97166.00,2.00
149.85,131.43,84.28,0.07,0.00,0.04,1.00,0.00,0.41,3.65,0.00,11794.00,0.00,199.75,212.84,0.00,1.02,0.55,0.00,12200.00,0.00,160000.00,0.38,101431.00,58569.00,101169.00,58831.00,79938.00,80062.00,2.00
129.15,135.12,86.87,0.04,0.00,0.07,1.00,0.00,1.86,32.01,0.00,6979.00,0.00,195.50,221.84,0.00,1.00,0.85,0.00,7077.00,0.00,160000.00,0.26,88556.00,71444.00,90554.00,69446.00,91813.00,68187.00,2.00
183.89,165.29,130.98,0.03,0.00,0.07,1.00,0.00,0.64,4.27,0.00,5231.00,0.00,193.50,221.94,0.01,1.01,0.82,0.00,6180.00,0.00,160000.00,0.21,108547.00,51453.00,111206.00,48794.00,103450.00,56550.00,2.00
116.53,102.36,86.91,0.02,0.00,0.08,1.00,0.00,1.32,12.84,0.00,3873.00,0.00,191.00,186.63,0.02,1.03,0.84,0.00,4037.00,0.00,160000.00,0.16,85308.00,74692.00,85913.00,74087.00,83464.00,76536.00,2.00
150.78,140.86,119.37,0.05,0.00,0.04,1.00,0.00,1.79,15.07,0.00,8759.00,0.00,199.75,208.65,0.00,1.04,0.74,0.00,9442.00,0.00,160000.00,0.31,93414.00,66586.00,100876.00,59124.00,93114.00,66886.00,2.00
138.84,151.68,95.40,0.10,0.00,0.04,1.00,0.00,0.83,6.88,0.00,15980.00,0.00,199.75,228.92,0.00,1.00,0.62,0.00,17510.00,0.00,160000.00,0.47,98220.00,61780.00,98887.00,61113.00,88768.00,71232.00,2.00
144.68,141.54,145.70,0.04,0.00,0.07,1.00,0.00,2.00,13.15,0.00,5641.00,0.00,191.50,204.68,-0.01,1.01,0.86,0.00,6079.00,0.00,160000.00,0.22,110763.00,49237.00,104042.00,55958.00,97228.00,62772.00,2.00
